triple;exact_accuracy;gold_triple_exact;partial_accuracyV2;gold_triple_partialV2
('Petit Jean River Bridge', 'LOCATED_IN', 'Yell County');False;;True;[('Petit Jean River Bridge', 'LOCATED_IN', 'Arkansas'), ('Petit Jean River Bridge', 'LOCATED_IN', 'Arkansas'), ('Petit Jean River Bridge', 'LOCATED_IN', 'United States'), ('Petit Jean River Bridge', 'LOCATED_IN', 'United States'), ('Petit Jean River Bridge', 'LOCATED_IN', 'Arkansas'), ('Petit Jean River Bridge', 'LOCATED_IN', 'Arkansas')]
('Petit Jean River Bridge', 'BUILT_IN', '1930');False;;False;
('Petit Jean River Bridge', 'LISTED_ON', '2010');False;;True;[('Petit Jean River Bridge', 'LISTED_ON', 'National Register of Historic Places listed place'), ('Petit Jean River Bridge', 'LISTED_ON', 'National Register of Historic Places listed place')]
('Petit Jean River Bridge', 'OCCURRED_ON', '01/02/2019');False;;False;
('Sharon White', 'HAS_OCCUPATION', 'Singer');False;;True;[('Sharon White', 'HAS_OCCUPATION', 'economist'), ('Sharon White', 'occupation', 'economist'), ('Sharon White', 'HAS_OCCUPATION', 'equestrian'), ('Sharon White', 'occupation', 'equestrian')]
('Sharon White', 'HAS_OCCUPATION', 'Businesswoman');False;;True;[('Sharon White', 'HAS_OCCUPATION', 'economist'), ('Sharon White', 'occupation', 'economist'), ('Sharon White', 'HAS_OCCUPATION', 'equestrian'), ('Sharon White', 'occupation', 'equestrian')]
('Sharon Finnan-White', 'HAS_OCCUPATION', 'Netball Player');False;;False;
('Kwinana freight railway lines', 'RUNS_THROUGH', 'Kwinana Beach');False;;False;
('Kwinana freight railway lines', 'RUNS_THROUGH', 'Perth');False;;True;[('Kwinana freight railway', 'description', 'Freight railway in Perth, Western Australia')]
('Arc Infrastructure', 'LOCATED_IN', 'Perth');False;;True;[('Arc Infrastructure', 'LOCATED_IN', 'Australia')]
('Kwinana freight railway lines', 'RUNS_THROUGH', 'Fremantle Harbour');False;;False;
('Kwinana freight railway lines', 'RUNS_THROUGH', 'Kewdale Intermodal Facility');False;;False;
('Resource-based learning', 'USES', 'resources');False;;False;
('B. F. Skinner', 'PARTICIPATED_IN', 'Second World War');False;;False;
('Nuffield Foundation', 'ORGANIZES', 'Resources for Learning');False;;False;
('Wapato Corrections Facility', 'LOCATED_IN', 'St. Johns');False;;True;[('Wapato Corrections Facility', 'LOCATED_IN', 'United States'), ('Wapato Corrections Facility', 'LOCATED_IN', 'Portland'), ('Wapato Corrections Facility', 'LOCATED_IN', 'Portland')]
('St. Johns', 'LOCATED_IN', 'Portland');False;;True;[('St. Johns', 'LOCATED_IN', 'United States'), ('St. Johns', 'LOCATED_IN', 'Apache County'), ('St. Johns', 'LOCATED_IN', 'Apache County'), ('St. Johns', 'LOCATED_IN', 'Canada'), ('St. Johns', 'LOCATED_IN', 'Newfoundland and Labrador'), ('St. Johns', 'LOCATED_IN', 'Newfoundland and Labrador'), ('St. Johns', 'LOCATED_IN', 'Mountain Time Zone'), ('St. Johns', 'LOCATED_IN', 'Newfoundland Standard time'), ('St. Johns', 'LOCATED_IN', 'Clinton County'), ('St. Johns', 'LOCATED_IN', 'Clinton County'), ('St. Johns', 'LOCATED_IN', 'Perry County'), ('St. Johns', 'LOCATED_IN', 'Perry County'), ('St. Johns', 'LOCATED_IN', 'Netherlands'), ('St. Johns', 'LOCATED_IN', 'Saba'), ('St. Johns', 'LOCATED_IN', 'Saba')]
('Portland', 'LOCATED_IN', 'Oregon');False;;True;"[('Portland', 'LOCATED_IN', 'Multnomah County'), ('Portland', 'LOCATED_IN', 'Multnomah County'), ('Portland', 'LOCATED_IN', 'Willamette River'), ('Portland', 'LOCATED_IN', 'UTC−08:00'), ('Portland', 'LOCATED_IN', 'UTC−07:00'), ('Portland', 'LOCATED_IN', 'Pacific Time Zone'), ('Portland', ""topic's main category"", 'Category:Portland, Oregon'), ('Portland', 'office held by head of government', 'Mayor of Portland, Oregon'), ('Portland', 'category for people born here', 'Category:Births in Portland, Oregon'), ('Portland', 'category for people who died here', 'Category:Deaths in Portland, Oregon'), ('Portland', 'category for films shot at this location', 'Category:Films shot in Portland, Oregon'), ('Portland', 'category of associated people', 'Category:People from Portland, Oregon'), ('Portland', 'category for maps or plans', 'Category:Maps of Portland, Oregon'), ('Portland', 'LOCATED_IN', 'Portland metropolitan area'), ('Portland', 'LOCATED_IN', 'Portland metropolitan area'), ('Portland', 'economy of topic', 'economy of Portland, Oregon'), ('Portland', 'Commons category', 'Portland, Oregon'), ('Portland', 'pronunciation audio', 'https://commons.wikimedia.org/wiki/File:Portland_oregon_en_gb.ogg'), ('Portland', 'HAS_WEBSITE', 'https://www.portlandoregon.gov/'), ('Portland', 'official website', 'https://www.portlandoregon.gov/'), ('Portland', 'Commons gallery', 'Portland, Oregon'), ('Portland', 'LOCATED_IN', 'United States'), ('Portland', 'LOCATED_IN', 'Ashley County'), ('Portland', 'LOCATED_IN', 'Ashley County'), ('Portland', 'instance of', 'city of Oregon'), ('Portland', 'LOCATED_IN', 'Central Time Zone')]"
('Wapato Corrections Facility', 'USED_AS', 'Bybee Lakes Hope Center');False;;False;
('Hegel Bulletin', 'PUBLISHED_BY', 'Cambridge University Press');True;[('Hegel Bulletin', 'PUBLISHED_BY', 'Cambridge University Press')];True;[('Hegel Bulletin', 'PUBLISHED_BY', 'Cambridge University Press'), ('Hegel Bulletin', 'publisher', 'Cambridge University Press')]
('Christoph Schuringa', 'EDITORS', 'Hegel Bulletin');False;;False;
('Alison Stone', 'EDITORS', 'Hegel Bulletin');False;;False;
('Hegel Bulletin', 'COVERS', 'Georg Wilhelm Friedrich Hegel');False;;False;
('Hegel Society of Great Britain', 'FOUNDED_BY', 'Georg Wilhelm Friedrich Hegel');False;;False;
('Wolverhampton Wanderers', 'PARTICIPATES_IN', 'Football League Championship');False;;False;
('Wolverhampton Wanderers', 'FOUNDED_BY', 'Fosun');False;;False;
('Fosun', 'OCCURS_ON', '21/07/2016');False;;False;
('Kenny Jackett', 'COACHES', 'Wolverhampton Wanderers');True;[('Kenny Jackett', 'COACHES', 'Wolverhampton Wanderers F.C.')];True;[('Kenny Jackett', 'COACHES', 'Wolverhampton Wanderers F.C.'), ('Kenny Jackett', 'coach of sports team', 'Wolverhampton Wanderers F.C.')]
('Walter Zenga', 'COACHES', 'Wolverhampton Wanderers');True;[('Walter Zenga', 'COACHES', 'Wolverhampton Wanderers F.C.')];True;[('Walter Zenga', 'COACHES', 'U.C. Sampdoria'), ('Walter Zenga', 'COACHES', 'Cagliari Calcio'), ('Walter Zenga', 'COACHES', 'Catania FC'), ('Walter Zenga', 'COACHES', 'Palermo F.C.'), ('Walter Zenga', 'COACHES', 'F.C. Crotone'), ('Walter Zenga', 'COACHES', 'Wolverhampton Wanderers F.C.'), ('Walter Zenga', 'coach of sports team', 'Wolverhampton Wanderers F.C.'), ('Walter Zenga', 'COACHES', 'FK Crvena zvezda'), ('Walter Zenga', 'COACHES', 'FCSB'), ('Walter Zenga', 'COACHES', 'FC Dinamo Bucharest'), ('Walter Zenga', 'COACHES', 'Gaziantepspor'), ('Walter Zenga', 'COACHES', 'New England Revolution'), ('Walter Zenga', 'COACHES', 'Al Jazira Club'), ('Walter Zenga', 'COACHES', 'Al-Nassr'), ('Walter Zenga', 'COACHES', 'Venezia F.C.'), ('Walter Zenga', 'COACHES', 'Al-Nasr SC'), ('Walter Zenga', 'COACHES', 'Al-Shaab CSC'), ('Walter Zenga', 'COACHES', 'Emirates Club'), ('Walter Zenga', 'COACHES', 'FC Progresul București'), ('Walter Zenga', 'COACHES', 'Brera Calcio')]
('Walter Zenga', 'OCCURS_ON', '05/11/2016');False;;True;[('Walter Zenga', 'number of children', '5')]
('Paul Lambert', 'COACHES', 'Wolverhampton Wanderers');True;[('Paul Lambert', 'COACHES', 'Wolverhampton Wanderers F.C.')];True;[('Paul Lambert', 'COACHES', 'Wolverhampton Wanderers F.C.'), ('Paul Lambert', 'coach of sports team', 'Wolverhampton Wanderers F.C.')]
('Paul Lambert', 'OCCURS_ON', '30/05/2017');False;;False;
('Dalton Louis Rapattoni', 'BORN_ON', '06/02/1996');True;[('Dalton Rapattoni', 'BORN_ON', '06/02/1996')];True;[('Dalton Rapattoni', 'BORN_ON', '06/02/1996')]
('Dalton Louis Rapattoni', 'BORN_IN', 'Dallas');False;;True;[('Dalton Rapattoni', 'BORN_IN', 'Memphis')]
('Dalton Louis Rapattoni', 'PARTICIPATES_IN', 'American Idol');False;;True;[('Dalton Rapattoni', 'HAS_NATIONALITY', 'American')]
('Hua Hin Municipal Stadium', 'HOME_OF', 'Hua Hin City');False;;True;[('Hua Hin municipal Stadium', 'LOCATED_IN', 'Hua Hin'), ('Hua Hin municipal Stadium', 'LOCATED_IN', 'Hua Hin'), ('Hua Hin municipal Stadium', 'located in the administrative territorial entity', 'Hua Hin'), ('Hua Hin municipal Stadium', 'occupant', 'Hua Hin City F.C.'), ('Hua Hin', 'LOCATED_IN', 'Hua Hin'), ('Hua Hin', 'LOCATED_IN', 'Hua Hin'), ('Hua Hin', 'located in the administrative territorial entity', 'Hua Hin'), ('Hua Hin', 'label', 'Hua Hin'), ('Hua Hin', 'instance of', 'city'), ('Hua Hin', 'capital of', 'Hua Hin'), ('Hua Hin', 'Commons category', 'Hua Hin'), ('Hua Hin', 'CONTAINS', 'Hua Hin'), ('Hua Hin', 'contains the administrative territorial entity', 'Hua Hin'), ('Hua Hin', 'capital', 'Hua Hin')]
('Hua Hin Municipal Stadium', 'LOCATED_IN', 'Hua Hin');True;[('Hua Hin municipal Stadium', 'LOCATED_IN', 'Hua Hin'), ('Hua Hin municipal Stadium', 'LOCATED_IN', 'Hua Hin'), ('Hua Hin', 'LOCATED_IN', 'Hua Hin'), ('Hua Hin', 'LOCATED_IN', 'Hua Hin')];True;"[('Hua Hin municipal Stadium', 'label', 'Hua Hin municipal Stadium'), ('Hua Hin municipal Stadium', 'description', 'stadium in Hua Hin District, Thailand'), ('Hua Hin municipal Stadium', 'LOCATED_IN', 'Hua Hin'), ('Hua Hin municipal Stadium', 'LOCATED_IN', 'Hua Hin'), ('Hua Hin municipal Stadium', 'located in the administrative territorial entity', 'Hua Hin'), ('Hua Hin municipal Stadium', 'occupant', 'Hua Hin City F.C.'), ('Hua Hin municipal Stadium', 'Commons category', 'Hua Hin Municipal Stadium'), ('Hua Hin municipal Stadium', 'LOCATED_IN', 'Thailand'), ('Hua Hin', 'LOCATED_IN', 'Thailand'), ('Hua Hin', 'LOCATED_IN', 'Hua Hin'), ('Hua Hin', 'LOCATED_IN', 'Hua Hin'), ('Hua Hin', 'located in the administrative territorial entity', 'Hua Hin'), ('Hua Hin', 'LOCATED_IN', 'Huai Mek'), ('Hua Hin', 'LOCATED_IN', 'Huai Mek'), ('Hua Hin', 'label', 'Hua Hin'), ('Hua Hin', 'alternative label', 'Hua Hin District'), ('Hua Hin', 'description', 'subdistrict in Hua Hin district, Prachuap Khiri Khan province, Thailand'), ('Hua Hin', 'alternative label', 'Hua Hin Subdistrict'), ('Hua Hin', 'LOCATED_IN', 'Malay Peninsula'), ('Hua Hin', 'LOCATED_IN', 'Malay Peninsula'), ('Hua Hin', 'capital of', 'Hua Hin'), ('Hua Hin', 'Commons category', 'Hua Hin'), ('Hua Hin', 'CONTAINS', 'Hua Hin'), ('Hua Hin', 'contains the administrative territorial entity', 'Hua Hin'), ('Hua Hin', 'LOCATED_IN', 'UTC+07:00'), ('Hua Hin', ""topic's main category"", 'Category:Hua Hin District'), ('Hua Hin', 'capital', 'Hua Hin')]"
('Hua Hin', 'LOCATED_IN', 'Prachuap Khiri Khan');False;;True;[('Hua Hin municipal Stadium', 'LOCATED_IN', 'Hua Hin'), ('Hua Hin municipal Stadium', 'LOCATED_IN', 'Hua Hin'), ('Hua Hin municipal Stadium', 'LOCATED_IN', 'Thailand'), ('Hua Hin', 'LOCATED_IN', 'Thailand'), ('Hua Hin', 'LOCATED_IN', 'Hua Hin'), ('Hua Hin', 'LOCATED_IN', 'Hua Hin'), ('Hua Hin', 'LOCATED_IN', 'Huai Mek'), ('Hua Hin', 'LOCATED_IN', 'Huai Mek'), ('Hua Hin', 'description', 'district in Prachuap Khiri Khan province, Thailand'), ('Hua Hin', 'description', 'town in Prachuap Khiri Khan province, Thailand'), ('Hua Hin', 'description', 'subdistrict in Hua Hin district, Prachuap Khiri Khan province, Thailand'), ('Hua Hin', 'LOCATED_IN', 'Malay Peninsula'), ('Hua Hin', 'LOCATED_IN', 'Malay Peninsula'), ('Hua Hin', 'LOCATED_IN', 'UTC+07:00')]
('Anantapuram Municipal Corporation', 'LOCATED_IN', 'Anantapuram');False;;True;[('Anantapuram', 'LOCATED_IN', 'India'), ('Anantapuram', 'LOCATED_IN', 'Kondapuram mandal'), ('Anantapuram', 'LOCATED_IN', 'Kondapuram mandal'), ('Anantapuram', 'LOCATED_IN', 'Andhra Pradesh'), ('Anantapuram', 'LOCATED_IN', 'Andhra Pradesh'), ('Anantapuram', 'label', 'Anantapuram')]
('Anantapuram', 'LOCATED_IN', 'Andhra Pradesh');True;[('Anantapuram', 'LOCATED_IN', 'Andhra Pradesh'), ('Anantapuram', 'LOCATED_IN', 'Andhra Pradesh')];True;[('Anantapuram', 'LOCATED_IN', 'India'), ('Anantapuram', 'LOCATED_IN', 'Kondapuram mandal'), ('Anantapuram', 'LOCATED_IN', 'Kondapuram mandal'), ('Anantapuram', 'LOCATED_IN', 'Andhra Pradesh'), ('Anantapuram', 'LOCATED_IN', 'Andhra Pradesh'), ('Anantapuram', 'located in the administrative territorial entity', 'Andhra Pradesh'), ('Anantapuram', 'description', 'village in Kondapuram mandal, YSR district, Andhra Pradesh, India')]
('Anantapuram Municipal Corporation', 'ESTABLISHED_IN', '1869');False;;False;
('Anantapuram Municipal Corporation', 'ESTABLISHED_IN', '1950');False;;False;
('Chennai', 'LOCATED_IN', 'Andhra Pradesh');False;;True;[('Chennai', 'LOCATED_IN', 'Chennai district'), ('Chennai', 'LOCATED_IN', 'Chennai district'), ('Chennai', 'LOCATED_IN', 'India'), ('Chennai', 'LOCATED_IN', 'Asia'), ('Chennai', 'LOCATED_IN', 'UTC+05:30')]
('Mumbai', 'LOCATED_IN', 'Andhra Pradesh');False;;True;[('Mumbai', 'LOCATED_IN', 'India'), ('Mumbai', 'LOCATED_IN', 'Asia'), ('Mumbai', 'LOCATED_IN', 'Maharashtra'), ('Mumbai', 'LOCATED_IN', 'Maharashtra'), ('Mumbai', 'LOCATED_IN', 'Bombay State'), ('Mumbai', 'LOCATED_IN', 'Bombay State')]
('Kolkata', 'LOCATED_IN', 'Andhra Pradesh');False;;True;[('Kolkata', 'LOCATED_IN', 'India'), ('Kolkata', 'LOCATED_IN', 'Asia'), ('Kolkata', 'LOCATED_IN', 'Kolkata district'), ('Kolkata', 'LOCATED_IN', 'Kolkata district'), ('Kolkata', 'LOCATED_IN', 'Hooghly River'), ('Kolkata', 'LOCATED_IN', 'East Kolkata Wetlands'), ('Kolkata', 'LOCATED_IN', 'Bengal Presidency'), ('Kolkata', 'LOCATED_IN', 'Bengal Presidency'), ('Kolkata', 'LOCATED_IN', 'UTC+05:30')]
('Carthage', 'CONTAINS', 'Carthage');False;;True;"[('Carthage', 'different from', 'Carthage'), ('Carthage', 'Commons category', 'Carthage'), ('Carthage', 'HAS_WEBSITE', 'http://www.commune-carthage.gov.tn/'), ('Carthage', 'official website', 'http://www.commune-carthage.gov.tn/'), ('Carthage', ""topic's main category"", 'Category:Carthage'), ('Carthage', 'Commons gallery', 'Carthage'), ('Carthage', 'category for people born here', 'Category:Births in Carthage'), ('Carthage', 'category for people who died here', 'Category:Deaths in Carthage'), ('Carthage', 'different from', 'Ancient Carthage'), ('Carthage', 'different from', 'archaeological site of Carthage'), ('Carthage', 'label', 'Carthage'), ('Carthage', 'alternative label', 'Carthage, Tunis, Tunisia'), ('Carthage', 'alternative label', 'Carthage, Tunisia'), ('Carthage', 'alternative label', 'modern Carthage'), ('Carthage', 'significant event', 'Siege of Carthage'), ('Carthage', 'significant event', 'Battle of Carthage'), ('Carthage', 'capital of', 'Ancient Carthage'), ('Carthage', 'capital of', 'delegation of Carthage'), ('Carthage', 'different from', 'Carthage'), ('Carthage Palace', 'LOCATED_IN', 'Carthage'), ('Carthage Palace', 'LOCATED_IN', 'Carthage'), ('Carthage Palace', 'located in the administrative territorial entity', 'Carthage'), ('Carthage Palace', 'Commons category', 'Presidential palace of Carthage'), ('Carthage Palace', 'label', 'Carthage Palace'), ('Carthage Byrsa', 'label', 'Carthage Byrsa'), ('Carthage Byrsa', 'LOCATED_IN', 'Carthage'), ('Carthage Byrsa', 'LOCATED_IN', 'Carthage'), ('Carthage Byrsa', 'located in the administrative territorial entity', 'Carthage'), ('Carthage Byrsa', 'adjacent station', 'Carthage Salammbô'), ('Carthage Hannibal', 'label', 'Carthage Hannibal'), ('Carthage Hannibal', 'LOCATED_IN', 'Carthage'), ('Carthage Hannibal', 'LOCATED_IN', 'Carthage'), ('Carthage Hannibal', 'located in the administrative territorial entity', 'Carthage'), ('Carthage Hannibal', 'adjacent station', 'Carthage Présidence'), ('Carthage Présidence', 'label', 'Carthage Présidence'), ('Carthage Présidence', 'LOCATED_IN', 'Carthage'), ('Carthage Présidence', 'LOCATED_IN', 'Carthage'), ('Carthage Présidence', 'located in the administrative territorial entity', 'Carthage'), ('Carthage Présidence', 'NAMED_AFTER', 'Carthage Palace'), ('Carthage Présidence', 'named after', 'Carthage Palace'), ('Carthage Présidence', 'adjacent station', 'Carthage Hannibal'), ('Carthage Présidence', 'adjacent station', 'Carthage Amilcar'), ('Carthage Amilcar', 'label', 'Carthage Amilcar'), ('Carthage Amilcar', 'LOCATED_IN', 'Carthage'), ('Carthage Amilcar', 'LOCATED_IN', 'Carthage'), ('Carthage Amilcar', 'located in the administrative territorial entity', 'Carthage'), ('Carthage Amilcar', 'adjacent station', 'Carthage Présidence')]"
('Carthage', 'LOCATED_BETWEEN', 'Sidi Bou Said');False;;False;
('Carthage', 'LOCATED_BETWEEN', 'Le Kram');False;;False;
('Carthage', 'LOCATED_IN', 'Tunis');True;[('Carthage', 'LOCATED_IN', 'Tunisia'), ('Carthage', 'LOCATED_IN', 'Tunis Governorate'), ('Carthage', 'LOCATED_IN', 'Tunis Governorate'), ('Carthage Palace', 'LOCATED_IN', 'Tunisia'), ('Carthage Byrsa', 'LOCATED_IN', 'Tunisia'), ('Carthage Hannibal', 'LOCATED_IN', 'Tunisia'), ('Carthage Présidence', 'LOCATED_IN', 'Tunisia'), ('Carthage Amilcar', 'LOCATED_IN', 'Tunisia')];True;[('Carthage', 'LOCATED_IN', 'Tunisia'), ('Carthage', 'country', 'Tunisia'), ('Carthage', 'instance of', 'municipality of Tunisia'), ('Carthage', 'LOCATED_IN', 'Tunis Governorate'), ('Carthage', 'LOCATED_IN', 'Tunis Governorate'), ('Carthage', 'located in the administrative territorial entity', 'Tunis Governorate'), ('Carthage', 'LOCATED_IN', 'UTC+01:00'), ('Carthage', 'description', 'Tunisian town'), ('Carthage', 'alternative label', 'Carthage, Tunis, Tunisia'), ('Carthage', 'alternative label', 'Carthage, Tunisia'), ('Carthage', 'LOCATED_IN', 'Mediterranean Sea'), ('Carthage Palace', 'LOCATED_IN', 'Tunisia'), ('Carthage Palace', 'country', 'Tunisia'), ('Carthage Palace', 'OWNED_BY', 'Government of Tunisia'), ('Carthage Palace', 'owned by', 'Government of Tunisia'), ('Carthage Palace', 'LOCATED_IN', 'Carthage'), ('Carthage Palace', 'LOCATED_IN', 'Carthage'), ('Carthage Palace', 'description', 'presidential palace in Tunisia'), ('Carthage Byrsa', 'description', 'railway station in Tunisia'), ('Carthage Byrsa', 'transport network', 'public transport in Tunis'), ('Carthage Byrsa', 'LOCATED_IN', 'Tunisia'), ('Carthage Byrsa', 'country', 'Tunisia'), ('Carthage Byrsa', 'LOCATED_IN', 'Carthage'), ('Carthage Byrsa', 'LOCATED_IN', 'Carthage'), ('Carthage Hannibal', 'description', 'railway station in Tunisia'), ('Carthage Hannibal', 'transport network', 'public transport in Tunis'), ('Carthage Hannibal', 'LOCATED_IN', 'Tunisia'), ('Carthage Hannibal', 'country', 'Tunisia'), ('Carthage Hannibal', 'LOCATED_IN', 'Carthage'), ('Carthage Hannibal', 'LOCATED_IN', 'Carthage'), ('Carthage Présidence', 'description', 'railway station in Tunisia'), ('Carthage Présidence', 'transport network', 'public transport in Tunis'), ('Carthage Présidence', 'LOCATED_IN', 'Tunisia'), ('Carthage Présidence', 'country', 'Tunisia'), ('Carthage Présidence', 'LOCATED_IN', 'Carthage'), ('Carthage Présidence', 'LOCATED_IN', 'Carthage'), ('Carthage Amilcar', 'description', 'railway station in Tunisia'), ('Carthage Amilcar', 'transport network', 'public transport in Tunis'), ('Carthage Amilcar', 'LOCATED_IN', 'Tunisia'), ('Carthage Amilcar', 'country', 'Tunisia'), ('Carthage Amilcar', 'LOCATED_IN', 'Carthage'), ('Carthage Amilcar', 'LOCATED_IN', 'Carthage')]
('R23', 'CONNECTED_TO', 'Tunis');False;;False;
('N9', 'CONNECTED_TO', 'TunisCarthage International Airport');False;;False;
('Carthage Palace', 'LOCATED_AT', 'Carthage');False;;True;"[('Carthage', 'different from', 'Carthage'), ('Carthage', 'Commons category', 'Carthage'), ('Carthage', 'HAS_WEBSITE', 'http://www.commune-carthage.gov.tn/'), ('Carthage', 'official website', 'http://www.commune-carthage.gov.tn/'), ('Carthage', ""topic's main category"", 'Category:Carthage'), ('Carthage', 'Commons gallery', 'Carthage'), ('Carthage', 'category for people born here', 'Category:Births in Carthage'), ('Carthage', 'category for people who died here', 'Category:Deaths in Carthage'), ('Carthage', 'different from', 'Ancient Carthage'), ('Carthage', 'different from', 'archaeological site of Carthage'), ('Carthage', 'label', 'Carthage'), ('Carthage', 'alternative label', 'Carthage, Tunis, Tunisia'), ('Carthage', 'alternative label', 'Carthage, Tunisia'), ('Carthage', 'alternative label', 'modern Carthage'), ('Carthage', 'significant event', 'Siege of Carthage'), ('Carthage', 'significant event', 'Battle of Carthage'), ('Carthage', 'capital of', 'Ancient Carthage'), ('Carthage', 'capital of', 'delegation of Carthage'), ('Carthage', 'different from', 'Carthage'), ('Carthage Palace', 'LOCATED_IN', 'Carthage'), ('Carthage Palace', 'LOCATED_IN', 'Carthage'), ('Carthage Palace', 'located in the administrative territorial entity', 'Carthage'), ('Carthage Palace', 'Commons category', 'Presidential palace of Carthage'), ('Carthage Palace', 'label', 'Carthage Palace')]"
('Carthage Salammbo', 'LOCATED_AT', 'Carthage');False;;True;"[('Carthage', 'different from', 'Carthage'), ('Carthage', 'Commons category', 'Carthage'), ('Carthage', 'HAS_WEBSITE', 'http://www.commune-carthage.gov.tn/'), ('Carthage', 'official website', 'http://www.commune-carthage.gov.tn/'), ('Carthage', ""topic's main category"", 'Category:Carthage'), ('Carthage', 'Commons gallery', 'Carthage'), ('Carthage', 'category for people born here', 'Category:Births in Carthage'), ('Carthage', 'category for people who died here', 'Category:Deaths in Carthage'), ('Carthage', 'different from', 'Ancient Carthage'), ('Carthage', 'different from', 'archaeological site of Carthage'), ('Carthage', 'label', 'Carthage'), ('Carthage', 'alternative label', 'Carthage, Tunis, Tunisia'), ('Carthage', 'alternative label', 'Carthage, Tunisia'), ('Carthage', 'alternative label', 'modern Carthage'), ('Carthage', 'significant event', 'Siege of Carthage'), ('Carthage', 'significant event', 'Battle of Carthage'), ('Carthage', 'capital of', 'Ancient Carthage'), ('Carthage', 'capital of', 'delegation of Carthage'), ('Carthage', 'different from', 'Carthage')]"
('Carthage Byrsa', 'LOCATED_AT', 'Carthage');False;;True;"[('Carthage', 'different from', 'Carthage'), ('Carthage', 'Commons category', 'Carthage'), ('Carthage', 'HAS_WEBSITE', 'http://www.commune-carthage.gov.tn/'), ('Carthage', 'official website', 'http://www.commune-carthage.gov.tn/'), ('Carthage', ""topic's main category"", 'Category:Carthage'), ('Carthage', 'Commons gallery', 'Carthage'), ('Carthage', 'category for people born here', 'Category:Births in Carthage'), ('Carthage', 'category for people who died here', 'Category:Deaths in Carthage'), ('Carthage', 'different from', 'Ancient Carthage'), ('Carthage', 'different from', 'archaeological site of Carthage'), ('Carthage', 'label', 'Carthage'), ('Carthage', 'alternative label', 'Carthage, Tunis, Tunisia'), ('Carthage', 'alternative label', 'Carthage, Tunisia'), ('Carthage', 'alternative label', 'modern Carthage'), ('Carthage', 'significant event', 'Siege of Carthage'), ('Carthage', 'significant event', 'Battle of Carthage'), ('Carthage', 'capital of', 'Ancient Carthage'), ('Carthage', 'capital of', 'delegation of Carthage'), ('Carthage', 'different from', 'Carthage'), ('Carthage Byrsa', 'label', 'Carthage Byrsa'), ('Carthage Byrsa', 'LOCATED_IN', 'Carthage'), ('Carthage Byrsa', 'LOCATED_IN', 'Carthage'), ('Carthage Byrsa', 'located in the administrative territorial entity', 'Carthage'), ('Carthage Byrsa', 'adjacent station', 'Carthage Salammbô')]"
('Carthage Dermech', 'LOCATED_AT', 'Carthage');False;;True;"[('Carthage', 'different from', 'Carthage'), ('Carthage', 'Commons category', 'Carthage'), ('Carthage', 'HAS_WEBSITE', 'http://www.commune-carthage.gov.tn/'), ('Carthage', 'official website', 'http://www.commune-carthage.gov.tn/'), ('Carthage', ""topic's main category"", 'Category:Carthage'), ('Carthage', 'Commons gallery', 'Carthage'), ('Carthage', 'category for people born here', 'Category:Births in Carthage'), ('Carthage', 'category for people who died here', 'Category:Deaths in Carthage'), ('Carthage', 'different from', 'Ancient Carthage'), ('Carthage', 'different from', 'archaeological site of Carthage'), ('Carthage', 'label', 'Carthage'), ('Carthage', 'alternative label', 'Carthage, Tunis, Tunisia'), ('Carthage', 'alternative label', 'Carthage, Tunisia'), ('Carthage', 'alternative label', 'modern Carthage'), ('Carthage', 'significant event', 'Siege of Carthage'), ('Carthage', 'significant event', 'Battle of Carthage'), ('Carthage', 'capital of', 'Ancient Carthage'), ('Carthage', 'capital of', 'delegation of Carthage'), ('Carthage', 'different from', 'Carthage')]"
('Carthage Hannibal', 'LOCATED_AT', 'Carthage');False;;True;"[('Carthage', 'different from', 'Carthage'), ('Carthage', 'Commons category', 'Carthage'), ('Carthage', 'HAS_WEBSITE', 'http://www.commune-carthage.gov.tn/'), ('Carthage', 'official website', 'http://www.commune-carthage.gov.tn/'), ('Carthage', ""topic's main category"", 'Category:Carthage'), ('Carthage', 'Commons gallery', 'Carthage'), ('Carthage', 'category for people born here', 'Category:Births in Carthage'), ('Carthage', 'category for people who died here', 'Category:Deaths in Carthage'), ('Carthage', 'different from', 'Ancient Carthage'), ('Carthage', 'different from', 'archaeological site of Carthage'), ('Carthage', 'label', 'Carthage'), ('Carthage', 'alternative label', 'Carthage, Tunis, Tunisia'), ('Carthage', 'alternative label', 'Carthage, Tunisia'), ('Carthage', 'alternative label', 'modern Carthage'), ('Carthage', 'significant event', 'Siege of Carthage'), ('Carthage', 'significant event', 'Battle of Carthage'), ('Carthage', 'capital of', 'Ancient Carthage'), ('Carthage', 'capital of', 'delegation of Carthage'), ('Carthage', 'different from', 'Carthage'), ('Carthage Hannibal', 'label', 'Carthage Hannibal'), ('Carthage Hannibal', 'LOCATED_IN', 'Carthage'), ('Carthage Hannibal', 'LOCATED_IN', 'Carthage'), ('Carthage Hannibal', 'located in the administrative territorial entity', 'Carthage'), ('Carthage Hannibal', 'adjacent station', 'Carthage Présidence')]"
