triple;exact_accuracy;gold_triple_exact;partial_accuracyV2;gold_triple_partialV2
('Elizabeth Little', 'PARENT', 'John Peers');False;;True;[('Elizabeth Little (tennis)', 'wikiPageWikiLink', 'John Peers')]
('Elizabeth Little', 'PARENT', 'Sally Peers');False;;True;[('Elizabeth Little (tennis)', 'wikiPageWikiLink', 'Sally Peers')]
('Elizabeth Little', 'PARTICIPANT', 'Australian Open');False;;True;[('Elizabeth Little (tennis)', 'subject', 'Australian Open (tennis) junior champions'), ('Elizabeth Little (tennis)', 'wikiPageWikiLink', 'Australian Open'), ('Elizabeth Little (tennis)', 'wikiPageWikiLink', 'Australian Open (tennis) junior champions')]
('Elizabeth Little', 'PARTICIPANT', 'Wimbledon');False;;True;[('Elizabeth Little (tennis)', 'wikiPageWikiLink', 'The Championships, Wimbledon')]
('Elizabeth Little', 'PARTICIPANT', 'U.S. Open');False;;False;
('Kristoffer Halvorsen', 'PROFESSION', 'Racing Cyclist');False;;True;[('Kristoffer Halvorsen', 'type', 'cyclist')]
('Kristoffer Halvorsen', 'BIRTHPLACE', 'Kristiansand');True;[('Kristoffer Halvorsen', 'birthPlace', 'Kristiansand, Norway'), ('Kristoffer Halvorsen', 'birthPlace', 'Kristiansand')];True;[('Kristoffer Halvorsen', 'BORN_IN', 'Kristiansand, Norway'), ('Kristoffer Halvorsen', 'birthPlace', 'Kristiansand, Norway'), ('Kristoffer Halvorsen', 'BORN_IN', 'Kristiansand'), ('Kristoffer Halvorsen', 'birthPlace', 'Kristiansand'), ('Kristoffer Halvorsen', 'subject', 'Sportspeople from Kristiansand'), ('Kristoffer Halvorsen', 'wikiPageWikiLink', 'Sportspeople from Kristiansand'), ('Kristoffer Halvorsen', 'wikiPageWikiLink', 'Kristiansand')]
('2016 La Flèche Wallonne', 'EDITION', 'La Flèche Wallonne');False;;True;[('2016 La Flèche Wallonne', 'subject', 'La Flèche Wallonne'), ('2016 La Flèche Wallonne', 'wikiPageWikiLink', 'La Flèche Wallonne'), ('2016 La Flèche Wallonne', 'wikiPageWikiLink', 'La Flèche Wallonne')]
('2016 La Flèche Wallonne', 'INCLUDES', 'Mur De Huy');False;;True;[('2016 La Flèche Wallonne', 'wikiPageWikiLink', 'Huy'), ('2016 La Flèche Wallonne', 'wikiPageWikiLink', 'Mur de Huy')]
('Alejandro Valverde', 'WINNER', '2016 La Flèche Wallonne');False;;False;
('Julian Alaphilippe', 'PARTICIPANT', '2016 La Flèche Wallonne');False;;False;
('Dan Martin', 'PARTICIPANT', '2016 La Flèche Wallonne');False;;False;
"(""Livarot-Pays-D'Auge"", 'MERGED_FROM', 'Livarot')";False;;True;"[(""Livarot-Pays-d'Auge"", 'label', ""Livarot-Pays-d'Auge""), (""Livarot-Pays-d'Auge"", 'name', ""Livarot-Pays-d'Auge""), (""Livarot-Pays-d'Auge"", 'name', ""Livarot-Pays-d'Auge""), (""Livarot-Pays-d'Auge"", 'canton', ""Livarot-Pays-d'Auge""), (""Livarot-Pays-d'Auge"", 'wikiPageWikiLink', 'Livarot'), (""Livarot-Pays-d'Auge"", 'sameAs', ""Livarot-Pays-d'Auge""), (""Livarot-Pays-d'Auge"", 'sameAs', ""Livarot-Pays-d'Auge""), (""Livarot-Pays-d'Auge"", 'sameAs', ""Livarot-Pays-d'Auge""), (""Livarot-Pays-d'Auge"", 'sameAs', ""Livarot-Pays-d'Auge""), (""Livarot-Pays-d'Auge"", 'sameAs', ""Livarot-Pays-d'Auge""), (""Livarot-Pays-d'Auge"", 'sameAs', 'Livarot-Pays-d’Auge'), (""Livarot-Pays-d'Auge"", 'sameAs', ""Livarot-Pays-d'Auge""), (""Livarot-Pays-d'Auge"", 'sameAs', ""Livarot-Pays-d'Auge""), (""Livarot-Pays-d'Auge"", 'sameAs', ""Livarot-Pays-d'Auge""), (""Livarot-Pays-d'Auge"", 'sameAs', ""Livarot-Pays-d'Auge""), (""Livarot-Pays-d'Auge"", 'sameAs', ""Livarot-Pays-d'Auge""), (""Livarot-Pays-d'Auge"", 'sameAs', 'Livarot-Pays-d’Auge'), (""Livarot-Pays-d'Auge"", 'sameAs', ""Livarot-Pays-d'Auge""), (""Livarot-Pays-d'Auge"", 'sameAs', ""Livarot-Pays-d'Auge""), (""Livarot-Pays-d'Auge"", 'wasDerivedFrom', ""Livarot-Pays-d'Auge?oldid=1123383096&ns=0""), (""Livarot-Pays-d'Auge"", 'isPrimaryTopicOf', ""Livarot-Pays-d'Auge"")]"
"(""Livarot-Pays-D'Auge"", 'MERGED_FROM', 'Auquainville')";False;;True;"[(""Livarot-Pays-d'Auge"", 'wikiPageWikiLink', 'Auquainville')]"
"(""Livarot-Pays-D'Auge"", 'MERGED_FROM', 'Les Autels-Saint-Bazile')";False;;True;"[(""Livarot-Pays-d'Auge"", 'wikiPageWikiLink', 'Les Autels-Saint-Bazile')]"
"(""Livarot-Pays-D'Auge"", 'MERGED_FROM', 'Bellou')";False;;True;"[(""Livarot-Pays-d'Auge"", 'wikiPageWikiLink', 'Bellou')]"
"(""Livarot-Pays-D'Auge"", 'MERGED_FROM', 'Cerqueux')";False;;True;"[(""Livarot-Pays-d'Auge"", 'wikiPageWikiLink', 'Cerqueux')]"
"(""Livarot-Pays-D'Auge"", 'MERGED_FROM', 'Cheffreville-Tonnencourt')";False;;True;"[(""Livarot-Pays-d'Auge"", 'wikiPageWikiLink', 'Cheffreville-Tonnencourt')]"
"(""Livarot-Pays-D'Auge"", 'MERGED_FROM', 'La Croupte')";False;;True;"[(""Livarot-Pays-d'Auge"", 'wikiPageWikiLink', 'La Croupte')]"
"(""Livarot-Pays-D'Auge"", 'MERGED_FROM', 'Familly')";False;;True;"[(""Livarot-Pays-d'Auge"", 'wikiPageWikiLink', 'Familly')]"
"(""Livarot-Pays-D'Auge"", 'MERGED_FROM', 'Fervaques')";False;;True;"[(""Livarot-Pays-d'Auge"", 'wikiPageWikiLink', 'Fervaques')]"
"(""Livarot-Pays-D'Auge"", 'MERGED_FROM', 'Heurtevent')";False;;True;"[(""Livarot-Pays-d'Auge"", 'wikiPageWikiLink', 'Heurtevent')]"
"(""Livarot-Pays-D'Auge"", 'MERGED_FROM', 'Le Mesnil-Bacley')";False;;True;"[(""Livarot-Pays-d'Auge"", 'wikiPageWikiLink', 'Le Mesnil-Bacley')]"
"(""Livarot-Pays-D'Auge"", 'MERGED_FROM', 'Le Mesnil-Durand')";False;;True;"[(""Livarot-Pays-d'Auge"", 'wikiPageWikiLink', 'Le Mesnil-Durand')]"
"(""Livarot-Pays-D'Auge"", 'MERGED_FROM', 'Le Mesnil-Germain')";False;;True;"[(""Livarot-Pays-d'Auge"", 'wikiPageWikiLink', 'Le Mesnil-Germain')]"
"(""Livarot-Pays-D'Auge"", 'MERGED_FROM', 'Meulles')";False;;True;"[(""Livarot-Pays-d'Auge"", 'wikiPageWikiLink', 'Meulles')]"
"(""Livarot-Pays-D'Auge"", 'MERGED_FROM', 'Les Moutiers-Hubert')";False;;True;"[(""Livarot-Pays-d'Auge"", 'wikiPageWikiLink', 'Les Moutiers-Hubert')]"
"(""Livarot-Pays-D'Auge"", 'MERGED_FROM', 'Notre-Dame-De-Courson')";False;;True;"[(""Livarot-Pays-d'Auge"", 'wikiPageWikiLink', 'Notre-Dame-de-Courson')]"
"(""Livarot-Pays-D'Auge"", 'MERGED_FROM', 'Préaux-Saint-Sébastien')";False;;True;"[(""Livarot-Pays-d'Auge"", 'wikiPageWikiLink', 'Préaux-Saint-Sébastien')]"
"(""Livarot-Pays-D'Auge"", 'MERGED_FROM', 'Sainte-Marguerite-Des-Loges')";False;;True;"[(""Livarot-Pays-d'Auge"", 'wikiPageWikiLink', 'Sainte-Marguerite-des-Loges')]"
"(""Livarot-Pays-D'Auge"", 'MERGED_FROM', 'Saint-Martin-Du-Mesnil-Oury')";False;;True;"[(""Livarot-Pays-d'Auge"", 'wikiPageWikiLink', 'Saint-Martin-du-Mesnil-Oury')]"
"(""Livarot-Pays-D'Auge"", 'MERGED_FROM', 'Saint-Michel-De-Livet')";False;;True;"[(""Livarot-Pays-d'Auge"", 'wikiPageWikiLink', 'Saint-Michel-de-Livet')]"
"(""Livarot-Pays-D'Auge"", 'MERGED_FROM', 'Saint-Ouen-Le-Houx')";False;;True;"[(""Livarot-Pays-d'Auge"", 'wikiPageWikiLink', 'Saint-Ouen-le-Houx')]"
"(""Livarot-Pays-D'Auge"", 'MERGED_FROM', 'Tortisambert')";False;;True;"[(""Livarot-Pays-d'Auge"", 'wikiPageWikiLink', 'Tortisambert')]"
('Timea Bacsinszky', 'DEFENDING_CHAMPION', '2016 Abierto Mexicano Telcel');False;;False;
('Timea Bacsinszky', 'COMPETED_IN', 'Doha');False;;False;
('Sloane Stephens', 'WON_TITLE', '2016 Abierto Mexicano Telcel');False;;False;
('Sloane Stephens', 'DEFEATED', 'Dominika Cibulková');False;;False;
('Vanda Wesenhagen', 'REPRESENTED', 'Dutch National Cricket Team');False;;True;"[('Vanda Wesenhagen', 'wikiPageWikiLink', ""Denmark women's national cricket team""), ('Vanda Wesenhagen', 'wikiPageWikiLink', 'Cricket'), ('Vanda Wesenhagen', 'wikiPageWikiLink', 'Netherlands national cricket team')]"
('Vanda Wesenhagen', 'PARTICIPATED_IN', '1988 World Cup');False;;True;[('Vanda Wesenhagen', 'OCCURRED_IN', '1988'), ('Vanda Wesenhagen', 'OCCURRED_IN', '1988')]
('Vanda Wesenhagen', 'PARTICIPATED_IN', '1981 Engeland Tour');False;;False;
('Vanda Wesenhagen', 'PARTICIPATED_IN', '1983 Centenary Tournament');False;;False;
('Vanda Wesenhagen', 'PARTICIPATED_IN', '1987 Match Against Ireland');False;;True;[('Vanda Wesenhagen', 'odidebutagainst', 'Ireland')]
('Vanda Wesenhagen', 'PARTICIPATED_IN', '1989 European Cup');False;;True;[('Vanda Wesenhagen', 'OCCURRED_IN', '1989')]
('Vanda Wesenhagen', 'PARTICIPATED_IN', '1990 European Cup');False;;True;[('Vanda Wesenhagen', 'OCCURRED_IN', '1990'), ('Vanda Wesenhagen', 'OCCURRED_IN', '1990')]
('Vanda Wesenhagen', 'COMPETED_AGAINST', 'Ireland');False;;True;"[('Vanda Wesenhagen', 'odidebutagainst', 'Ireland'), ('Vanda Wesenhagen', 'wikiPageWikiLink', ""Ireland women's cricket team"")]"
('Vanda Wesenhagen', 'TEAMMATE', 'Chantal Grevers');False;;True;[('Vanda Wesenhagen', 'wikiPageWikiLink', 'Chantal Grevers')]
('Vanda Wesenhagen', 'TEAMMATE', 'Anita Van Lier');False;;True;[('Vanda Wesenhagen', 'wikiPageWikiLink', 'Anita van Lier')]
('Delphi', 'SOURCE_OF_INFORMATION', 'Greek Epigraphy');False;;True;[('Manumission inscriptions at Delphi', 'wikiPageWikiLink', 'Epigraphy')]
('Delphi', 'CONTAINS', 'Manumission Inscriptions');False;;True;[('Manumission inscriptions at Delphi', 'label', 'Manumission inscriptions at Delphi'), ('Manumission inscriptions at Delphi', 'wikiPageWikiLink', 'Manumission'), ('Manumission inscriptions at Delphi', 'sameAs', 'Manumission inscriptions at Delphi'), ('Manumission inscriptions at Delphi', 'sameAs', 'Manumission inscriptions at Delphi'), ('Manumission inscriptions at Delphi', 'sameAs', 'Manumission inscriptions at Delphi'), ('Manumission inscriptions at Delphi', 'wasDerivedFrom', 'Manumission inscriptions at Delphi?oldid=1035700913&ns=0'), ('Manumission inscriptions at Delphi', 'isPrimaryTopicOf', 'Manumission inscriptions at Delphi')]
('Delphi', 'RELATED_TO', 'Slavery');False;;True;[('Manumission inscriptions at Delphi', 'subject', 'Slavery and religion'), ('Manumission inscriptions at Delphi', 'wikiPageWikiLink', 'Slavery and religion')]
('Delphi', 'RELATED_TO', 'Religion');False;;True;[('Manumission inscriptions at Delphi', 'subject', 'Slavery and religion'), ('Manumission inscriptions at Delphi', 'wikiPageWikiLink', 'Slavery and religion')]
('Delphi', 'CONTAINS', 'Greek Inscriptions');False;;True;[('Manumission inscriptions at Delphi', 'subject', 'Greek inscriptions'), ('Manumission inscriptions at Delphi', 'wikiPageWikiLink', 'Greek inscriptions')]
('Delphi', 'PART_OF', 'Archaeological Discoveries In Central Greece');False;;True;[('Manumission inscriptions at Delphi', 'subject', 'Archaeological discoveries in Greece'), ('Manumission inscriptions at Delphi', 'wikiPageWikiLink', 'Archaeological discoveries in Greece')]
"(""Women'S 1500 Metres Event"", 'PART_OF', '1992 European Athletics Indoor Championships')";False;;True;"[(""1992 European Athletics Indoor Championships – Women's 1500 metres"", 'OCCURRED_IN', '1992'), (""1992 European Athletics Indoor Championships – Women's 1500 metres"", 'OCCURRED_IN', '1992'), (""1992 European Athletics Indoor Championships – Women's 1500 metres"", 'OCCURRED_IN', '1992'), (""1992 European Athletics Indoor Championships – Women's 1500 metres"", 'OCCURRED_IN', '1992'), (""1992 European Athletics Indoor Championships – Women's 1500 metres"", 'OCCURRED_IN', '1992'), (""1992 European Athletics Indoor Championships – Women's 1500 metres"", 'OCCURRED_IN', '1992'), (""1992 European Athletics Indoor Championships – Women's 1500 metres"", 'OCCURRED_IN', '1992')]"
"(""Women'S 1500 Metres Event"", 'HELD_AT', 'Palasport Di Genova')";False;;True;"[(""1992 European Athletics Indoor Championships – Women's 1500 metres"", 'wikiPageWikiLink', 'Palasport di Genova')]"
('Robert White Johnson', 'CO-WRITER', 'Where Does My Heart Beat Now');False;;True;"[('Robert White Johnson', 'comment', 'Robert White Johnson is an American songwriter and musician, based on Nashville, best known for co-writing ""Where Does My Heart Beat Now"", which was a major hit for Celine Dion.'), ('Robert White Johnson', 'abstract', 'Robert White Johnson is an American songwriter and musician, based on Nashville, best known for co-writing ""Where Does My Heart Beat Now"", which was a major hit for Celine Dion.'), ('Robert White Johnson', 'wikiPageWikiLink', 'Where Does My Heart Beat Now')]"
('Where Does My Heart Beat Now', 'PERFORMED_BY', 'Celine Dion');False;;False;
('Robert White Johnson', 'SONGWRITER_FROM', 'Tennessee');False;;True;[('Robert White Johnson', 'subject', 'Songwriters from Tennessee'), ('Robert White Johnson', 'wikiPageWikiLink', 'Songwriters from Tennessee')]
('Robert White Johnson', 'PERSON_FROM', 'Moline, Illinois');False;;True;[('Robert White Johnson', 'subject', 'People from Moline, Illinois'), ('Robert White Johnson', 'wikiPageWikiLink', 'Moline, Illinois'), ('Robert White Johnson', 'wikiPageWikiLink', 'People from Moline, Illinois')]
('Robert White Johnson', 'SONGWRITER_FROM', 'Illinois');False;;True;[('Robert White Johnson', 'subject', 'Songwriters from Illinois'), ('Robert White Johnson', 'subject', 'People from Moline, Illinois'), ('Robert White Johnson', 'wikiPageWikiLink', 'Moline, Illinois'), ('Robert White Johnson', 'wikiPageWikiLink', 'Songwriters from Illinois'), ('Robert White Johnson', 'wikiPageWikiLink', 'People from Moline, Illinois')]
('Robert White Johnson', 'BORN_IN', '1950S');False;;True;[('Robert White Johnson', 'BORN_IN', 'Year of birth missing'), ('Robert White Johnson', 'BORN_IN', 'Year of birth missing')]
('Gianluigi Porelli', 'HAS_SURNAME', 'Porelli');False;;True;[('Porelli', 'label', 'Porelli'), ('Porelli', 'wikiPageWikiLink', 'Gianluigi Porelli'), ('Porelli', 'wikiPageWikiLink', 'Giuseppe Porelli'), ('Porelli', 'wikiPageDisambiguates', 'Gianluigi Porelli'), ('Porelli', 'wikiPageDisambiguates', 'Giuseppe Porelli'), ('Porelli', 'sameAs', 'Porelli'), ('Porelli', 'wasDerivedFrom', 'Porelli?oldid=1038526593&ns=0'), ('Porelli', 'isPrimaryTopicOf', 'Porelli')]
('Giuseppe Porelli', 'HAS_SURNAME', 'Porelli');False;;True;[('Porelli', 'label', 'Porelli'), ('Porelli', 'wikiPageWikiLink', 'Gianluigi Porelli'), ('Porelli', 'wikiPageWikiLink', 'Giuseppe Porelli'), ('Porelli', 'wikiPageDisambiguates', 'Gianluigi Porelli'), ('Porelli', 'wikiPageDisambiguates', 'Giuseppe Porelli'), ('Porelli', 'sameAs', 'Porelli'), ('Porelli', 'wasDerivedFrom', 'Porelli?oldid=1038526593&ns=0'), ('Porelli', 'isPrimaryTopicOf', 'Porelli')]
('V. Sasi', 'MEMBER', '13Th Kerala Legislative Assembly');False;;True;[('V. Sasi', 'subject', 'Deputy Speakers of the Kerala Legislative Assembly'), ('V. Sasi', 'subject', 'Members of the Kerala Legislative Assembly'), ('V. Sasi', 'wikiPageWikiLink', 'Kerala Legislative Assembly'), ('V. Sasi', 'wikiPageWikiLink', 'Deputy Speakers of the Kerala Legislative Assembly'), ('V. Sasi', 'wikiPageWikiLink', 'Members of the Kerala Legislative Assembly'), ('V. Sasi', 'MEMBER_OF', 'Communist Party of India'), ('V. Sasi', 'MEMBER_OF', 'Communist Party of India')]
('V. Sasi', 'MEMBER', '14Th Kerala Legislative Assembly');False;;True;[('V. Sasi', 'subject', 'Deputy Speakers of the Kerala Legislative Assembly'), ('V. Sasi', 'subject', 'Members of the Kerala Legislative Assembly'), ('V. Sasi', 'wikiPageWikiLink', 'Kerala Legislative Assembly'), ('V. Sasi', 'wikiPageWikiLink', 'Deputy Speakers of the Kerala Legislative Assembly'), ('V. Sasi', 'wikiPageWikiLink', 'Members of the Kerala Legislative Assembly'), ('V. Sasi', 'MEMBER_OF', 'Communist Party of India'), ('V. Sasi', 'MEMBER_OF', 'Communist Party of India')]
('V. Sasi', 'DEPUTY_SPEAKER', 'Kerala Legislative Assembly');False;;True;[('V. Sasi', 'office', 'Deputy Speaker,Kerala Legislative Assembly'), ('V. Sasi', 'subject', 'Deputy Speakers of the Kerala Legislative Assembly'), ('V. Sasi', 'subject', 'Members of the Kerala Legislative Assembly'), ('V. Sasi', 'wikiPageWikiLink', 'Kerala Legislative Assembly'), ('V. Sasi', 'wikiPageWikiLink', 'Deputy Speakers of the Kerala Legislative Assembly'), ('V. Sasi', 'wikiPageWikiLink', 'Members of the Kerala Legislative Assembly')]
('V. Sasi', 'MEMBER', 'Communist Party Of India');True;[('V. Sasi', 'MEMBER_OF', 'Communist Party of India'), ('V. Sasi', 'MEMBER_OF', 'Communist Party of India')];True;[('V. Sasi', 'subject', 'Communist Party of India politicians from Kerala'), ('V. Sasi', 'wikiPageWikiLink', 'Communist Party of India'), ('V. Sasi', 'wikiPageWikiLink', 'Communist Party of India politicians from Kerala'), ('V. Sasi', 'MEMBER_OF', 'Communist Party of India'), ('V. Sasi', 'party', 'Communist Party of India'), ('V. Sasi', 'MEMBER_OF', 'Communist Party of India'), ('V. Sasi', 'party', 'Communist Party of India')]
('V. Sasi', 'REPRESENTS', 'Chirayinkeezhu Constituency');False;;False;
('V. Sasi', 'RESIDENCE', 'Thiruvananthapuram District');True;[('V. Sasi', 'residence', 'Thiruvananthapuram'), ('V. Sasi', 'residence', 'Thiruvananthapuram')];True;[('V. Sasi', 'subject', 'People from Thiruvananthapuram district'), ('V. Sasi', 'wikiPageWikiLink', 'Thiruvananthapuram'), ('V. Sasi', 'wikiPageWikiLink', 'People from Thiruvananthapuram district'), ('V. Sasi', 'residence', 'Ulloor'), ('V. Sasi', 'residence', 'Thiruvananthapuram'), ('V. Sasi', 'residence', 'Ulloor'), ('V. Sasi', 'residence', 'Thiruvananthapuram')]
('Al-Fajaa', 'LOCATED_IN', 'Al Milah District');False;;True;[('Al-Fajaa (Mallah)', 'wikiPageWikiLink', 'Al Milah District')]
('Al Milah District', 'LOCATED_IN', 'Lahij Governorate');False;;False;
('Lahij Governorate', 'LOCATED_IN', 'Yemen');False;;False;
('Deep & Chilled Euphoria', 'MIXED_BY', 'Red Jerry');False;;True;[('Deep & Chilled Euphoria', 'wikiPageWikiLink', 'Red Jerry'), ('Deep & Chilled Euphoria', 'RECORDED_BY', 'Red Jerry'), ('Deep & Chilled Euphoria', 'artist', 'Red Jerry'), ('Deep & Chilled Euphoria', 'PRODUCED_BY', 'Red Jerry'), ('Deep & Chilled Euphoria', 'producer', 'Red Jerry')]
('Deep & Chilled Euphoria', 'PUBLISHED_BY', 'Telstar Tv');False;;False;
('Deep & Chilled Euphoria', 'PUBLISHED_BY', 'Bmg');False;;False;
('Deep & Chilled Euphoria', 'SEQUEL_TO', 'Chilled Euphoria');False;;True;[('Deep & Chilled Euphoria', 'label', 'Deep & Chilled Euphoria'), ('Deep & Chilled Euphoria', 'name', 'Deep & Chilled Euphoria'), ('Deep & Chilled Euphoria', 'chronology', 'Euphoria'), ('Deep & Chilled Euphoria', 'wikiPageWikiLink', 'Euphoria'), ('Deep & Chilled Euphoria', 'wikiPageWikiLink', 'Chilled Euphoria'), ('Deep & Chilled Euphoria', 'sameAs', 'Deep & Chilled Euphoria'), ('Deep & Chilled Euphoria', 'sameAs', 'Deep & Chilled Euphoria'), ('Deep & Chilled Euphoria', 'wasDerivedFrom', 'Deep & Chilled Euphoria?oldid=1081745888&ns=0'), ('Deep & Chilled Euphoria', 'isPrimaryTopicOf', 'Deep & Chilled Euphoria')]
('Deep & Chilled Euphoria', 'REACHED_POSITION', 'Uk Compilation Chart');False;;True;[('Deep & Chilled Euphoria', 'wikiPageWikiLink', 'UK Compilation Chart')]
('Deep & Chilled Euphoria', 'MENTIONED_IN_LINER_NOTES', 'William Grey Walter');False;;True;[('Deep & Chilled Euphoria', 'wikiPageWikiLink', 'William Grey Walter')]
('Matt Borghi', 'REVIEWED', 'Deep & Chilled Euphoria');False;;False;
('Chilled Out Euphoria', 'SEQUEL_TO', 'Deep & Chilled Euphoria');False;;False;
('The Noble Academy', 'COLLABORATION', 'Noble Network Of Charter Schools');False;;False;
('The Noble Academy', 'COLLABORATION', 'Phillips Exeter Academy');False;;False;
('2016 Green Party Of England And Wales Leadership Election', 'ELECTION_FOR', 'Green Party Of England And Wales');False;;True;[('2016 Green Party of England and Wales leadership election', 'subject', 'Green Party of England and Wales leadership elections'), ('2016 Green Party of England and Wales leadership election', 'wikiPageWikiLink', 'Green Party of England and Wales leadership elections'), ('2016 Green Party of England and Wales leadership election', 'wikiPageWikiLink', 'Green Party of England and Wales')]
('Natalie Bennett', 'ANNOUNCED_NOT_STANDING', '2016 Green Party Of England And Wales Leadership Election');False;;False;
('Caroline Lucas', 'WON', '2016 Green Party Of England And Wales Leadership Election');False;;False;
('Jonathan Bartley', 'WON', '2016 Green Party Of England And Wales Leadership Election');False;;False;
('Amelia Womack', 'RE_ELECTED_AS_DEPUTY', '2016 Green Party Of England And Wales Leadership Election');False;;False;
('The Queen Of Spades', 'COMPOSED_BY', 'Sergei Prokofiev');False;;True;[('The Queen of Spades (Prokofiev)', 'subject', 'Films scored by Sergei Prokofiev'), ('The Queen of Spades (Prokofiev)', 'wikiPageWikiLink', 'Films scored by Sergei Prokofiev'), ('The Queen of Spades (Prokofiev)', 'wikiPageWikiLink', 'Sergei Prokofiev'), ('The Queen of Spades (Prokofiev)', 'composer', 'Sergei Prokofiev')]
('The Queen Of Spades', 'PLANNED_FILM_DIRECTOR', 'Mikhail Romm');False;;True;[('The Queen of Spades (Prokofiev)', 'subject', 'Films directed by Mikhail Romm'), ('The Queen of Spades (Prokofiev)', 'wikiPageWikiLink', 'Films directed by Mikhail Romm'), ('The Queen of Spades (Prokofiev)', 'wikiPageWikiLink', 'Mikhail Romm')]
('The Queen Of Spades', 'BASED_ON', 'The Queen Of Spades (Short Story)');False;;True;[('The Queen of Spades (Prokofiev)', 'label', 'The Queen of Spades (Prokofiev)'), ('The Queen of Spades (Prokofiev)', 'title', 'The Queen of Spades'), ('The Queen of Spades (Prokofiev)', 'wikiPageWikiLink', 'The Queen of Spades (story)'), ('The Queen of Spades (Prokofiev)', 'sameAs', 'The Queen of Spades (Prokofiev)'), ('The Queen of Spades (Prokofiev)', 'sameAs', 'The Queen of Spades'), ('The Queen of Spades (Prokofiev)', 'wasDerivedFrom', 'The Queen of Spades (Prokofiev)?oldid=1105833441&ns=0'), ('The Queen of Spades (Prokofiev)', 'isPrimaryTopicOf', 'The Queen of Spades (Prokofiev)')]
('The Queen Of Spades (Short Story)', 'WRITTEN_BY', 'Alexander Pushkin');False;;True;[('The Queen of Spades (Prokofiev)', 'subject', 'Adaptations of works by Alexander Pushkin'), ('The Queen of Spades (Prokofiev)', 'wikiPageWikiLink', 'Adaptations of works by Alexander Pushkin'), ('The Queen of Spades (Prokofiev)', 'wikiPageWikiLink', 'Alexander Pushkin')]
('The Queen Of Spades', 'CENTENARY_RELEASE_INTENTION', 'Alexander Pushkin');False;;True;[('The Queen of Spades (Prokofiev)', 'subject', 'Adaptations of works by Alexander Pushkin'), ('The Queen of Spades (Prokofiev)', 'wikiPageWikiLink', 'Adaptations of works by Alexander Pushkin'), ('The Queen of Spades (Prokofiev)', 'wikiPageWikiLink', 'Alexander Pushkin')]
('Xhlia-Fm', 'OWNED_BY', 'Radio S.A.');True;[('XHLIA-FM', 'OWNED_BY', 'Radio S.A.')];True;[('XHLIA-FM', 'comment', 'XHLIA-FM is a radio station on 93.1 FM in Morelia, Michoacán. It is owned by Radio S.A. and carries its Grupera grupera format.'), ('XHLIA-FM', 'OWNED_BY', 'Radio S.A.'), ('XHLIA-FM', 'owner', 'Radio S.A.'), ('XHLIA-FM', 'abstract', 'XHLIA-FM is a radio station on 93.1 FM in Morelia, Michoacán. It is owned by Radio S.A. and carries its Grupera grupera format.')]
('Mill Creek Bridge', 'SPANS', 'Mill Creek');False;;True;[('Mill Creek Bridge (Cherokee, Iowa)', 'label', 'Mill Creek Bridge (Cherokee, Iowa)'), ('Mill Creek Bridge (Cherokee, Iowa)', 'name', 'Mill Creek Bridge'), ('Mill Creek Bridge (Cherokee, Iowa)', 'name', 'Mill Creek Bridge'), ('Mill Creek Bridge (Cherokee, Iowa)', 'LOCATED_IN', 'adjacent to Old Iowa Highway 21 over Mill Creek'), ('Mill Creek Bridge (Cherokee, Iowa)', 'location', 'adjacent to Old Iowa Highway 21 over Mill Creek'), ('Mill Creek Bridge (Cherokee, Iowa)', 'sameAs', 'Mill Creek Bridge (Cherokee, Iowa)'), ('Mill Creek Bridge (Cherokee, Iowa)', 'sameAs', 'Mill Creek Bridge'), ('Mill Creek Bridge (Cherokee, Iowa)', 'wasDerivedFrom', 'Mill Creek Bridge (Cherokee, Iowa)?oldid=1112103436&ns=0'), ('Mill Creek Bridge (Cherokee, Iowa)', 'isPrimaryTopicOf', 'Mill Creek Bridge (Cherokee, Iowa)')]
('Mill Creek Bridge', 'LISTED_ON', 'National Register Of Historic Places');False;;True;[('Mill Creek Bridge (Cherokee, Iowa)', 'subject', 'National Register of Historic Places in Cherokee County, Iowa'), ('Mill Creek Bridge (Cherokee, Iowa)', 'subject', 'Road bridges on the National Register of Historic Places in Iowa'), ('Mill Creek Bridge (Cherokee, Iowa)', 'wikiPageWikiLink', 'National Register of Historic Places in Cherokee County, Iowa'), ('Mill Creek Bridge (Cherokee, Iowa)', 'wikiPageWikiLink', 'Road bridges on the National Register of Historic Places in Iowa'), ('Mill Creek Bridge (Cherokee, Iowa)', 'wikiPageWikiLink', 'National Register of Historic Places')]
('George E. King Bridge Co.', 'CONTRACTED_BY', 'Cherokee County');False;;False;
('Mill Creek Bridge', 'FABRICATED_BY', 'King Bridge Company');False;;True;[('Mill Creek Bridge (Cherokee, Iowa)', 'wikiPageWikiLink', 'King Bridge Company'), ('Mill Creek Bridge (Cherokee, Iowa)', 'BUILT_BY', 'King Bridge Company'), ('Mill Creek Bridge (Cherokee, Iowa)', 'architect', 'King Bridge Company'), ('Mill Creek Bridge (Cherokee, Iowa)', 'BUILT_BY', 'King Bridge Company'), ('Mill Creek Bridge (Cherokee, Iowa)', 'architect', 'King Bridge Company')]
('Little Sioux River', 'LOCATED_IN', 'Cherokee County');False;;False;
('Modern Concrete Span', 'LOCATED_UPSTREAM_OF', 'Mill Creek Bridge');False;;False;
