triple;exact_accuracy;gold_triple_exact;partial_accuracyV2;gold_triple_partialV2
('Ischnocolinopsis acutus', 'IS_SPECIES_OF', 'Ischnocolinopsis');False;;True;[('Ischnocolinopsis', 'label', 'Ischnocolinopsis'), ('Ischnocolinopsis', 'name', 'Ischnocolinopsis'), ('Ischnocolinopsis', 'taxon', 'Ischnocolinopsis acutus'), ('Ischnocolinopsis', 'sameAs', 'Ischnocolinopsis'), ('Ischnocolinopsis', 'sameAs', 'Ischnocolinopsis'), ('Ischnocolinopsis', 'wasDerivedFrom', 'Ischnocolinopsis?oldid=1049862457&ns=0'), ('Ischnocolinopsis', 'isPrimaryTopicOf', 'Ischnocolinopsis')]
('Ischnocolinopsis acutus', 'EXISTED_IN', 'Miocene');False;;True;[('Ischnocolinopsis', 'subject', 'Miocene animals of North America'), ('Ischnocolinopsis', 'subject', 'Miocene arthropods'), ('Ischnocolinopsis', 'wikiPageWikiLink', 'Miocene animals of North America'), ('Ischnocolinopsis', 'wikiPageWikiLink', 'Miocene arthropods'), ('Ischnocolinopsis', 'wikiPageWikiLink', 'Miocene')]
('Ischnocolinopsis acutus', 'NATIVE_TO', 'Dominican Republic');False;;True;[('Ischnocolinopsis', 'wikiPageWikiLink', 'Dominican Republic')]
('Ischnocolinopsis acutus', 'FOUND_IN', 'Dominican amber');False;;True;[('Ischnocolinopsis', 'wikiPageWikiLink', 'Dominican amber')]
('Worship and Believe', 'CREATED_BY', 'Steven Curtis Chapman');False;;True;[('Worship and Believe', 'cover', 'Worship and Believe by Steven Curtis Chapman.jpg'), ('Worship and Believe', 'PRODUCED_BY', 'Brent Milligan, Steven Curtis Chapman'), ('Worship and Believe', 'producer', 'Brent Milligan, Steven Curtis Chapman'), ('Worship and Believe', 'rev2score', 'A'), ('Worship and Believe', 'WRITTEN_BY', 'Chapman'), ('Worship and Believe', 'writer', 'Chapman'), ('Worship and Believe', 'subject', 'Steven Curtis Chapman albums'), ('Worship and Believe', 'wikiPageWikiLink', 'Steven Curtis Chapman albums'), ('Worship and Believe', 'wikiPageWikiLink', 'Steven Curtis Chapman'), ('Worship and Believe', 'RECORDED_BY', 'Steven Curtis Chapman'), ('Worship and Believe', 'artist', 'Steven Curtis Chapman'), ('Worship and Believe', 'WRITTEN_BY', 'Steven Curtis Chapman'), ('Worship and Believe', 'writer', 'Steven Curtis Chapman')]
('Worship and Believe', 'RELEASED_BY', 'Essential Worship');False;;True;[('Worship and Believe', 'rev2score', 'A')]
('Worship and Believe', 'RELEASED_BY', 'Reunion Records');False;;True;[('Worship and Believe', 'subject', 'Reunion Records albums'), ('Worship and Believe', 'wikiPageWikiLink', 'Reunion Records'), ('Worship and Believe', 'wikiPageWikiLink', 'Reunion Records albums'), ('Worship and Believe', 'label', 'Reunion Records')]
('Worship and Believe', 'RELEASED_ON', '04/03/2016');False;;True;[('Worship and Believe', 'OCCURRED_IN', '2016'), ('Worship and Believe', 'OCCURRED_IN', '2016'), ('Worship and Believe', 'OCCURRED_IN', '2016'), ('Worship and Believe', 'OCCURRED_IN', '2016')]
('Adam Lareef', 'BORN_ON', '01/07/1980');True;[('Adam Lareef', 'BORN_ON', '1980'), ('Adam Lareef', 'BORN_ON', '1980')];True;[('Adam Lareef', 'OCCURRED_IN', '1980'), ('Adam Lareef', 'OCCURRED_IN', '1980'), ('Adam Lareef', 'BORN_IN', '1980'), ('Adam Lareef', 'BORN_ON', '1980'), ('Adam Lareef', 'BORN_IN', '1980'), ('Adam Lareef', 'BORN_ON', '1980')]
('Adam Lareef', 'HAS_NATIONALITY', 'Maldivian');False;;True;[('Adam Lareef', 'subject', 'Maldivian footballers'), ('Adam Lareef', 'wikiPageWikiLink', 'Maldivian footballers')]
('Adam Lareef', 'PLAYS_FOR', 'VB Addu');True;[('Adam Lareef', 'PLAYS_FOR', 'VB Addu FC')];True;[('Adam Lareef', 'wikiPageWikiLink', 'VB Addu FC'), ('Adam Lareef', 'youthclubs', 'VB Addu FC'), ('Adam Lareef', 'currentclub', 'VB Addu FC'), ('Adam Lareef', 'PLAYS_FOR', 'VB Addu FC'), ('Adam Lareef', 'team', 'VB Addu FC'), ('Adam Lareef', 'PLAYS_FOR', 'Victory Sports Club'), ('Adam Lareef', 'PLAYS_FOR', 'Maldives national football team')]
('San Domenico', 'LOCATED_IN', 'Cesena');False;;True;[('San Domenico, Cesena', 'label', 'San Domenico, Cesena'), ('San Domenico, Cesena', 'comment', 'San Domenico is a Roman Catholic church located on Viale Mazzoni, 32 in Cesena, region of Emilia-Romagna, Italy.'), ('San Domenico, Cesena', 'abstract', 'San Domenico is a Roman Catholic church located on Viale Mazzoni, 32 in Cesena, region of Emilia-Romagna, Italy.'), ('San Domenico, Cesena', 'subject', 'Roman Catholic churches in Cesena'), ('San Domenico, Cesena', 'wikiPageWikiLink', 'Cesena'), ('San Domenico, Cesena', 'wikiPageWikiLink', 'Roman Catholic churches in Cesena'), ('San Domenico, Cesena', 'wikiPageWikiLink', 'File:Cesena-San Domenico.JPG'), ('San Domenico, Cesena', 'sameAs', 'San Domenico, Cesena'), ('San Domenico, Cesena', 'sameAs', 'Chiesa di San Domenico (Cesena)'), ('San Domenico, Cesena', 'sameAs', 'San Domenico, Cesena'), ('San Domenico, Cesena', 'wasDerivedFrom', 'San Domenico, Cesena?oldid=1021957480&ns=0'), ('San Domenico, Cesena', 'isPrimaryTopicOf', 'San Domenico, Cesena')]
('Cesena', 'LOCATED_IN', 'Emilia-Romagna');False;;True;[('San Domenico, Cesena', 'comment', 'San Domenico is a Roman Catholic church located on Viale Mazzoni, 32 in Cesena, region of Emilia-Romagna, Italy.'), ('San Domenico, Cesena', 'abstract', 'San Domenico is a Roman Catholic church located on Viale Mazzoni, 32 in Cesena, region of Emilia-Romagna, Italy.'), ('San Domenico, Cesena', 'wikiPageWikiLink', 'Emilia-Romagna')]
('PalmStar Media Capital', 'FOUNDED_BY', 'Kevin Frakes');False;;False;
('PalmStar Media Capital', 'LOCATED_IN', 'Philadelphia');False;;True;[('PalmStar Media', 'subject', 'Companies based in Philadelphia'), ('PalmStar Media', 'wikiPageWikiLink', 'Companies based in Philadelphia'), ('PalmStar Media', 'wikiPageWikiLink', 'Philadelphia')]
('PalmStar Media Capital', 'ESTABLISHED_IN', '2010');False;;True;[('PalmStar Media', 'OCCURRED_IN', '2010'), ('PalmStar Media', 'OCCURRED_IN', '2010'), ('PalmStar Media', 'OCCURRED_IN', '2010'), ('PalmStar Media', 'OCCURRED_IN', '2010'), ('PalmStar Media', 'OCCURRED_IN', '2010'), ('PalmStar Media', 'OCCURRED_IN', '2010')]
('Brian Atwood', 'BORN_ON', '04/08/1967');True;[('Brian Atwood', 'BORN_ON', '1967'), ('Brian Atwood', 'BORN_ON', '1967')];True;[('Brian Atwood', 'OCCURRED_IN', '1967'), ('Brian Atwood', 'OCCURRED_IN', '1967'), ('Brian Atwood', 'BORN_IN', '1967'), ('Brian Atwood', 'BORN_ON', '1967'), ('Brian Atwood', 'BORN_IN', '1967'), ('Brian Atwood', 'BORN_ON', '1967')]
('Brian Atwood', 'HAS_NATIONALITY', 'American');False;;True;[('Brian Atwood', 'subject', 'American fashion designers'), ('Brian Atwood', 'wikiPageWikiLink', 'American fashion designers')]
('Brian Atwood', 'HAS_DESCENT', 'Brian Atwood');False;;True;[('Brian Atwood', 'label', 'Brian Atwood'), ('Brian Atwood', 'name', 'Brian Atwood'), ('Brian Atwood', 'name', 'Brian Atwood'), ('Brian Atwood', 'sameAs', 'Brian Atwood'), ('Brian Atwood', 'sameAs', 'Brian Atwood'), ('Brian Atwood', 'wasDerivedFrom', 'Brian Atwood?oldid=1123001918&ns=0'), ('Brian Atwood', 'HAS_OCCUPATION', 'Brian Atwood  PersonFunction  1'), ('Brian Atwood', 'occupation', 'Brian Atwood  PersonFunction  1'), ('Brian Atwood', 'isPrimaryTopicOf', 'Brian Atwood')]
('Brian Atwood', 'STUDIED_AT', 'Fashion Institute of Technology');False;;True;[('Brian Atwood', 'EDUCATED_AT', 'Fashion Institute of Technology, Joliet Catholic High School, Southern Illinois University'), ('Brian Atwood', 'almaMater', 'Fashion Institute of Technology, Joliet Catholic High School, Southern Illinois University'), ('Brian Atwood', 'wikiPageWikiLink', 'Fashion Institute of Technology'), ('Brian Atwood', 'EDUCATED_AT', 'Fashion Institute of Technology'), ('Brian Atwood', 'almaMater', 'Fashion Institute of Technology')]
('Uncountry', 'INCLUDED_IN', 'Uncountry');False;;True;[('Uncountry', 'label', 'Uncountry'), ('Uncountry', 'name', 'Uncountry'), ('Uncountry', 'sameAs', 'Uncountry'), ('Uncountry', 'sameAs', 'Uncountry'), ('Uncountry', 'wasDerivedFrom', 'Uncountry?oldid=1023784659&ns=0'), ('Uncountry', 'isPrimaryTopicOf', 'Uncountry')]
('You Get What You Pay For', 'INCLUDED_IN', 'Uncountry');False;;False;
('You Get What You Pay For', 'FEATURED_IN', 'Episode 7 of the third season');False;;False;
('Uncountry', 'RELEASED_BY', 'Count Mecha Music');False;;True;[('Uncountry', 'label', 'Count Mecha Music')]
('Josette Desclercs Abondio', 'HAS_NATIONALITY', 'Ivorian');False;;True;"[('Josette Abondio', 'subject', ""Ivorian women children's writers""), ('Josette Abondio', 'subject', 'Ivorian women writers'), ('Josette Abondio', 'wikiPageWikiLink', ""Ivorian women children's writers""), ('Josette Abondio', 'wikiPageWikiLink', 'Ivorian women writers'), ('Josette Abondio', 'HAS_NATIONALITY', ""Côte d'Ivoire""), ('Josette Abondio', 'nationality', ""Côte d'Ivoire""), ('Josette Abondio', 'HAS_NATIONALITY', ""Côte d'Ivoire""), ('Josette Abondio', 'nationality', ""Côte d'Ivoire"")]"
('Josette Desclercs Abondio', 'BORN_ON', '1949');True;[('Josette Abondio', 'BORN_ON', '1949'), ('Josette Abondio', 'BORN_ON', '1949')];True;[('Josette Abondio', 'OCCURRED_IN', '1949'), ('Josette Abondio', 'OCCURRED_IN', '1949'), ('Josette Abondio', 'BORN_IN', '1949'), ('Josette Abondio', 'BORN_ON', '1949'), ('Josette Abondio', 'BORN_IN', '1949'), ('Josette Abondio', 'BORN_ON', '1949')]
('Media.link Communications Company Limited', 'OWNED_BY', 'Nationalist Party');True;[('Media.link Communications', 'OWNED_BY', 'Nationalist Party (Malta)'), ('Media.link Communications', 'OWNED_BY', 'Nationalist Party (Malta)')];True;[('Media.link Communications', 'subject', 'Nationalist Party (Malta)'), ('Media.link Communications', 'wikiPageWikiLink', 'Nationalist Party (Malta)'), ('Media.link Communications', 'wikiPageWikiLink', 'Nationalist Party (Malta)'), ('Media.link Communications', 'OWNED_BY', 'Nationalist Party (Malta)'), ('Media.link Communications', 'owner', 'Nationalist Party (Malta)'), ('Media.link Communications', 'OWNED_BY', 'Nationalist Party (Malta)'), ('Media.link Communications', 'owner', 'Nationalist Party (Malta)'), ('Media.link Communications', 'owningCompany', 'Nationalist Party (Malta)')]
('Media.link Communications Company Limited', 'OPERATES', 'NET Television');False;;True;[('Media.link Communications', 'wikiPageWikiLink', 'NET Television (Malta)')]
('Media.link Communications Company Limited', 'OPERATES', 'Radio 101');False;;True;[('Media.link Communications', 'wikiPageWikiLink', 'Radio 101 (Malta)')]
('Media.link Communications Company Limited', 'PUBLISHES', 'In-Nazzjon');False;;True;[('Media.link Communications', 'wikiPageWikiLink', 'In-Nazzjon')]
('Media.link Communications Company Limited', 'PUBLISHES', 'Il-Mument');False;;False;
('Media.link Communications Company Limited', 'OPERATES', 'netnews.com.mt');False;;False;
('Media.link Communications Company Limited', 'OPERATES', 'PIN Publications');False;;False;
('Ping Mobile', 'OPERATED_BY', 'Media.link Communications Company Limited');False;;False;
('Marisa González', 'BORN_ON', '18/07/1943');False;;False;
('Marisa González', 'HAS_NATIONALITY', 'Spanish');False;;False;
('Marisa González', 'HAS_OCCUPATION', 'Multimedia Artist');False;;False;
('Marisa González', 'MEMBER_OF', 'Mujeres en las Artes Visuales (Women in the Visual Arts) MAV');False;;False;
('Pascal Triebel', 'BORN_IN', 'Luxembourg City');True;[('Pascal Triebel', 'BORN_IN', 'Luxembourg City'), ('Pascal Triebel', 'BORN_IN', 'Luxembourg City')];True;[('Pascal Triebel', 'BORN_IN', 'Luxembourg City'), ('Pascal Triebel', 'birthPlace', 'Luxembourg City'), ('Pascal Triebel', 'BORN_IN', 'Luxembourg City'), ('Pascal Triebel', 'birthPlace', 'Luxembourg City'), ('Pascal Triebel', 'BORN_IN', '1966'), ('Pascal Triebel', 'subject', 'Sportspeople from Luxembourg City'), ('Pascal Triebel', 'wikiPageWikiLink', 'Luxembourg City'), ('Pascal Triebel', 'BORN_IN', '1966'), ('Pascal Triebel', 'wikiPageWikiLink', 'Sportspeople from Luxembourg City')]
('Pascal Triebel', 'HAS_NATIONALITY', 'Luxembourgish');False;;True;[('Pascal Triebel', 'wikiPageWikiLink', 'Luxembourgish National Road Race Championships'), ('Pascal Triebel', 'wikiPageWikiLink', 'Luxembourgish National Time Trial Championships')]
('Pascal Triebel', 'BORN_ON', '09/06/1966');True;[('Pascal Triebel', 'BORN_ON', '1966'), ('Pascal Triebel', 'BORN_ON', '1966')];True;[('Pascal Triebel', 'OCCURRED_IN', '1966'), ('Pascal Triebel', 'OCCURRED_IN', '1966'), ('Pascal Triebel', 'BORN_IN', '1966'), ('Pascal Triebel', 'BORN_ON', '1966'), ('Pascal Triebel', 'BORN_IN', '1966'), ('Pascal Triebel', 'BORN_ON', '1966')]
('Canon EOS C300 Mark II', 'PART_OF', 'Canon');False;;True;"[('Canon EOS C300 Mark II', 'label', 'Canon EOS C300 Mark II'), ('Canon EOS C300 Mark II', 'comment', ""The Canon EOS C300 Mark II is Canon's update to its first generation cinema camera, the Canon C300, and is part of the Canon Cinema EOS line. Notable new features compared to the previous model are the implementation of a sensor capable of a 15-stops of dynamic range, 4K XFAVC and 12-bit internal recording, color matrices, and the ability to record raw motion video via external recorder.""), ('Canon EOS C300 Mark II', 'abstract', ""The Canon EOS C300 Mark II is Canon's update to its first generation cinema camera, the Canon C300, and is part of the Canon Cinema EOS line. Notable new features compared to the previous model are the implementation of a sensor capable of a 15-stops of dynamic range, 4K XFAVC and 12-bit internal recording, color matrices, and the ability to record raw motion video via external recorder.""), ('Canon EOS C300 Mark II', 'subject', 'Canon EOS cameras'), ('Canon EOS C300 Mark II', 'wikiPageWikiLink', 'Canon Inc.'), ('Canon EOS C300 Mark II', 'wikiPageWikiLink', 'Canon Cinema EOS'), ('Canon EOS C300 Mark II', 'wikiPageWikiLink', 'Canon EOS cameras'), ('Canon EOS C300 Mark II', 'wikiPageWikiLink', 'Canon C300'), ('Canon EOS C300 Mark II', 'sameAs', 'Canon EOS C300 Mark II'), ('Canon EOS C300 Mark II', 'sameAs', 'Canon EOS C300 Mark II'), ('Canon EOS C300 Mark II', 'sameAs', 'Canon EOS C300 Mark II'), ('Canon EOS C300 Mark II', 'wasDerivedFrom', 'Canon EOS C300 Mark II?oldid=1095958934&ns=0'), ('Canon EOS C300 Mark II', 'isPrimaryTopicOf', 'Canon EOS C300 Mark II')]"
('Canon C300', 'PART_OF', 'Canon');False;;True;"[('Canon EOS C300 Mark II', 'label', 'Canon EOS C300 Mark II'), ('Canon EOS C300 Mark II', 'comment', ""The Canon EOS C300 Mark II is Canon's update to its first generation cinema camera, the Canon C300, and is part of the Canon Cinema EOS line. Notable new features compared to the previous model are the implementation of a sensor capable of a 15-stops of dynamic range, 4K XFAVC and 12-bit internal recording, color matrices, and the ability to record raw motion video via external recorder.""), ('Canon EOS C300 Mark II', 'abstract', ""The Canon EOS C300 Mark II is Canon's update to its first generation cinema camera, the Canon C300, and is part of the Canon Cinema EOS line. Notable new features compared to the previous model are the implementation of a sensor capable of a 15-stops of dynamic range, 4K XFAVC and 12-bit internal recording, color matrices, and the ability to record raw motion video via external recorder.""), ('Canon EOS C300 Mark II', 'subject', 'Canon EOS cameras'), ('Canon EOS C300 Mark II', 'wikiPageWikiLink', 'Canon Inc.'), ('Canon EOS C300 Mark II', 'wikiPageWikiLink', 'Canon Cinema EOS'), ('Canon EOS C300 Mark II', 'wikiPageWikiLink', 'Canon EOS cameras'), ('Canon EOS C300 Mark II', 'wikiPageWikiLink', 'Canon C300'), ('Canon EOS C300 Mark II', 'sameAs', 'Canon EOS C300 Mark II'), ('Canon EOS C300 Mark II', 'sameAs', 'Canon EOS C300 Mark II'), ('Canon EOS C300 Mark II', 'sameAs', 'Canon EOS C300 Mark II'), ('Canon EOS C300 Mark II', 'wasDerivedFrom', 'Canon EOS C300 Mark II?oldid=1095958934&ns=0'), ('Canon EOS C300 Mark II', 'isPrimaryTopicOf', 'Canon EOS C300 Mark II')]"
('Canon EOS C300 Mark III', 'PART_OF', 'Canon');False;;True;"[('Canon EOS C300 Mark II', 'label', 'Canon EOS C300 Mark II'), ('Canon EOS C300 Mark II', 'comment', ""The Canon EOS C300 Mark II is Canon's update to its first generation cinema camera, the Canon C300, and is part of the Canon Cinema EOS line. Notable new features compared to the previous model are the implementation of a sensor capable of a 15-stops of dynamic range, 4K XFAVC and 12-bit internal recording, color matrices, and the ability to record raw motion video via external recorder.""), ('Canon EOS C300 Mark II', 'abstract', ""The Canon EOS C300 Mark II is Canon's update to its first generation cinema camera, the Canon C300, and is part of the Canon Cinema EOS line. Notable new features compared to the previous model are the implementation of a sensor capable of a 15-stops of dynamic range, 4K XFAVC and 12-bit internal recording, color matrices, and the ability to record raw motion video via external recorder.""), ('Canon EOS C300 Mark II', 'subject', 'Canon EOS cameras'), ('Canon EOS C300 Mark II', 'wikiPageWikiLink', 'Canon Inc.'), ('Canon EOS C300 Mark II', 'wikiPageWikiLink', 'Canon Cinema EOS'), ('Canon EOS C300 Mark II', 'wikiPageWikiLink', 'Canon EOS cameras'), ('Canon EOS C300 Mark II', 'wikiPageWikiLink', 'Canon C300'), ('Canon EOS C300 Mark II', 'sameAs', 'Canon EOS C300 Mark II'), ('Canon EOS C300 Mark II', 'sameAs', 'Canon EOS C300 Mark II'), ('Canon EOS C300 Mark II', 'sameAs', 'Canon EOS C300 Mark II'), ('Canon EOS C300 Mark II', 'wasDerivedFrom', 'Canon EOS C300 Mark II?oldid=1095958934&ns=0'), ('Canon EOS C300 Mark II', 'isPrimaryTopicOf', 'Canon EOS C300 Mark II')]"
('Canon EOS C300 Mark II', 'REPLACES', 'Canon C300');False;;True;"[('Canon EOS C300 Mark II', 'label', 'Canon EOS C300 Mark II'), ('Canon EOS C300 Mark II', 'comment', ""The Canon EOS C300 Mark II is Canon's update to its first generation cinema camera, the Canon C300, and is part of the Canon Cinema EOS line. Notable new features compared to the previous model are the implementation of a sensor capable of a 15-stops of dynamic range, 4K XFAVC and 12-bit internal recording, color matrices, and the ability to record raw motion video via external recorder.""), ('Canon EOS C300 Mark II', 'abstract', ""The Canon EOS C300 Mark II is Canon's update to its first generation cinema camera, the Canon C300, and is part of the Canon Cinema EOS line. Notable new features compared to the previous model are the implementation of a sensor capable of a 15-stops of dynamic range, 4K XFAVC and 12-bit internal recording, color matrices, and the ability to record raw motion video via external recorder.""), ('Canon EOS C300 Mark II', 'wikiPageWikiLink', 'Canon C300'), ('Canon EOS C300 Mark II', 'sameAs', 'Canon EOS C300 Mark II'), ('Canon EOS C300 Mark II', 'sameAs', 'Canon EOS C300 Mark II'), ('Canon EOS C300 Mark II', 'sameAs', 'Canon EOS C300 Mark II'), ('Canon EOS C300 Mark II', 'wasDerivedFrom', 'Canon EOS C300 Mark II?oldid=1095958934&ns=0'), ('Canon EOS C300 Mark II', 'isPrimaryTopicOf', 'Canon EOS C300 Mark II')]"
('Canon EOS C300 Mark III', 'REPLACES', 'Canon EOS C300 Mark II');False;;True;"[('Canon EOS C300 Mark II', 'label', 'Canon EOS C300 Mark II'), ('Canon EOS C300 Mark II', 'comment', ""The Canon EOS C300 Mark II is Canon's update to its first generation cinema camera, the Canon C300, and is part of the Canon Cinema EOS line. Notable new features compared to the previous model are the implementation of a sensor capable of a 15-stops of dynamic range, 4K XFAVC and 12-bit internal recording, color matrices, and the ability to record raw motion video via external recorder.""), ('Canon EOS C300 Mark II', 'abstract', ""The Canon EOS C300 Mark II is Canon's update to its first generation cinema camera, the Canon C300, and is part of the Canon Cinema EOS line. Notable new features compared to the previous model are the implementation of a sensor capable of a 15-stops of dynamic range, 4K XFAVC and 12-bit internal recording, color matrices, and the ability to record raw motion video via external recorder.""), ('Canon EOS C300 Mark II', 'wikiPageWikiLink', 'Canon C300'), ('Canon EOS C300 Mark II', 'sameAs', 'Canon EOS C300 Mark II'), ('Canon EOS C300 Mark II', 'sameAs', 'Canon EOS C300 Mark II'), ('Canon EOS C300 Mark II', 'sameAs', 'Canon EOS C300 Mark II'), ('Canon EOS C300 Mark II', 'wasDerivedFrom', 'Canon EOS C300 Mark II?oldid=1095958934&ns=0'), ('Canon EOS C300 Mark II', 'isPrimaryTopicOf', 'Canon EOS C300 Mark II')]"
('Sihala', 'PART_OF', 'Pholcidae');False;;True;[('Sihala (spider)', 'comment', 'Sihala is a genus of cellar spiders in the family Pholcidae, containing two species. The two species were once classified in the genus Pholcus, but were moved due to the absence of the characteristic sclerites shown in the bulb, and the unusually small and simple procursus.'), ('Sihala (spider)', 'abstract', 'Sihala is a genus of cellar spiders in the family Pholcidae, containing two species. The two species were once classified in the genus Pholcus, but were moved due to the absence of the characteristic sclerites shown in the bulb, and the unusually small and simple procursus.'), ('Sihala (spider)', 'subject', 'Pholcidae'), ('Sihala (spider)', 'wikiPageWikiLink', 'Pholcidae'), ('Sihala (spider)', 'wikiPageWikiLink', 'Pholcidae')]
('Mahmoud Saad', 'BORN_ON', '12/01/1983');True;[('Mahmoud Saad (footballer, born 1983)', 'BORN_ON', '1983'), ('Mahmoud Saad (footballer, born 1983)', 'BORN_ON', '1983')];True;[('Mahmoud Saad (footballer, born 1983)', 'OCCURRED_IN', '1983'), ('Mahmoud Saad (footballer, born 1983)', 'OCCURRED_IN', '1983'), ('Mahmoud Saad (footballer, born 1983)', 'OCCURRED_IN', '1983'), ('Mahmoud Saad (footballer, born 1983)', 'BORN_IN', '1983'), ('Mahmoud Saad (footballer, born 1983)', 'BORN_ON', '1983'), ('Mahmoud Saad (footballer, born 1983)', 'BORN_IN', '1983'), ('Mahmoud Saad (footballer, born 1983)', 'BORN_ON', '1983'), ('Mahmoud Saad (footballer, born 1983)', 'OCCURRED_IN', '1983'), ('Mahmoud Saad (footballer, born 1983)', 'OCCURRED_IN', '1983'), ('Mahmoud Saad (footballer, born 1983)', 'OCCURRED_IN', '1983'), ('Mahmoud Saad (footballer, born 1983)', 'OCCURRED_IN', '1983'), ('Mahmoud Saad (footballer, born 1983)', 'OCCURRED_IN', '1983'), ('Mahmoud Saad (footballer, born 1983)', 'OCCURRED_IN', '1983'), ('Mahmoud Saad (footballer, born 1983)', 'OCCURRED_IN', '1983')]
('Mahmoud Saad', 'HAS_NATIONALITY', 'Qatari');False;;True;[('Mahmoud Saad (footballer, born 1983)', 'subject', 'Qatari Second Division players'), ('Mahmoud Saad (footballer, born 1983)', 'subject', 'Qatari footballers'), ('Mahmoud Saad (footballer, born 1983)', 'subject', 'Qatari people of Egyptian descent'), ('Mahmoud Saad (footballer, born 1983)', 'wikiPageWikiLink', 'Qatar'), ('Mahmoud Saad (footballer, born 1983)', 'wikiPageWikiLink', 'Qatari Second Division players'), ('Mahmoud Saad (footballer, born 1983)', 'wikiPageWikiLink', 'Qatari footballers'), ('Mahmoud Saad (footballer, born 1983)', 'wikiPageWikiLink', 'Qatari people of Egyptian descent')]
('Mahmoud Saad', 'HAS_OCCUPATION', 'Footballer');False;;True;[('Mahmoud Saad (footballer, born 1983)', 'subject', 'Expatriate footballers in Qatar'), ('Mahmoud Saad (footballer, born 1983)', 'subject', 'Egyptian expatriate footballers'), ('Mahmoud Saad (footballer, born 1983)', 'subject', 'Egyptian footballers'), ('Mahmoud Saad (footballer, born 1983)', 'subject', 'Qatari footballers'), ('Mahmoud Saad (footballer, born 1983)', 'wikiPageWikiLink', 'Expatriate footballers in Qatar'), ('Mahmoud Saad (footballer, born 1983)', 'wikiPageWikiLink', 'Egyptian expatriate footballers'), ('Mahmoud Saad (footballer, born 1983)', 'wikiPageWikiLink', 'Egyptian footballers'), ('Mahmoud Saad (footballer, born 1983)', 'wikiPageWikiLink', 'Qatari footballers')]
('Virtual Fundamental Class', 'RELATED_TO', 'Gromov-Witten Theory');False;;False;
('Gromov-Witten Theory', 'RELATED_TO', 'Kontsevich Moduli Spaces');False;;False;
('Virtual Fundamental Class', 'RELATED_TO', 'Chow Ring');False;;True;"[('Virtual fundamental class', 'comment', 'In mathematics, specifically enumerative geometry, the virtual fundamental class of a space is a replacement of the classical fundamental class in its chow ring which has better behavior with respect to the enumerative problems being considered. In this way, there exists a cycle with can be used for answering specific enumerative problems, such as the number of degree rational curves on a quintic threefold. For example, in Gromov–Witten theory, the for the class of a line in . The non-compact ""smooth"" component is empty, but the boundary contains maps of curves'), ('Virtual fundamental class', 'abstract', 'In mathematics, specifically enumerative geometry, the virtual fundamental class of a space is a replacement of the classical fundamental class in its chow ring which has better behavior with respect to the enumerative problems being considered. In this way, there exists a cycle with can be used for answering specific enumerative problems, such as the number of degree rational curves on a quintic threefold. For example, in Gromov–Witten theory, the for a scheme and a class in , their behavior can be wild at the boundary, such aspg 503 having higher-dimensional components at the boundary than on the main space. One such example is in the moduli space for the class of a line in . The non-compact ""smooth"" component is empty, but the boundary contains maps of curves whose components consist of one degree 3 curve which contracts to a point. There is a virtual fundamental class which can then be used to count the number of curves in this family.'), ('Virtual fundamental class', 'wikiPageWikiLink', 'Chow ring')]"
('Degree d Rational Curves', 'RELATED_TO', 'Quintic Threefold');False;;False;
('John Allison', 'PLAYS_FOR', 'Gainsborough Trinity F.C.');True;[('John Allison (footballer)', 'PLAYS_FOR', 'Gainsborough Trinity F.C.'), ('John Allison (footballer)', 'PLAYS_FOR', 'Gainsborough Trinity F.C.')];True;[('John Allison (footballer)', 'PLAYS_FOR', 'Pinxton'), ('John Allison (footballer)', 'subject', 'Gainsborough Trinity F.C. players'), ('John Allison (footballer)', 'wikiPageWikiLink', 'Gainsborough Trinity F.C.'), ('John Allison (footballer)', 'wikiPageWikiLink', 'Gainsborough Trinity F.C. players'), ('John Allison (footballer)', 'PLAYS_FOR', 'Gainsborough Trinity F.C.'), ('John Allison (footballer)', 'clubs', 'Gainsborough Trinity F.C.'), ('John Allison (footballer)', 'PLAYS_FOR', 'Mansfield Town F.C.'), ('John Allison (footballer)', 'PLAYS_FOR', 'Kiveton Park F.C.'), ('John Allison (footballer)', 'PLAYS_FOR', 'Sutton Junction F.C.'), ('John Allison (footballer)', 'PLAYS_FOR', 'Gainsborough Trinity F.C.'), ('John Allison (footballer)', 'team', 'Gainsborough Trinity F.C.'), ('John Allison (footballer)', 'PLAYS_FOR', 'Mansfield Town F.C.'), ('John Allison (footballer)', 'PLAYS_FOR', 'Kiveton Park F.C.'), ('John Allison (footballer)', 'PLAYS_FOR', 'Sutton Junction F.C.')]
('Robert Kipniss', 'BORN_ON', '01/02/1931');True;[('Robert Kipniss', 'BORN_ON', '1931'), ('Robert Kipniss', 'BORN_ON', '1931')];True;[('Robert Kipniss', 'BORN_IN', '1931'), ('Robert Kipniss', 'BORN_ON', '1931'), ('Robert Kipniss', 'BORN_IN', '1931'), ('Robert Kipniss', 'BORN_ON', '1931')]
('Robert Kipniss', 'BORN_IN', 'Brooklyn');True;[('Robert Kipniss', 'BORN_IN', 'Brooklyn, NY')];True;[('Robert Kipniss', 'BORN_IN', 'Brooklyn, NY'), ('Robert Kipniss', 'birthPlace', 'Brooklyn, NY'), ('Robert Kipniss', 'BORN_IN', '1931'), ('Robert Kipniss', 'BORN_IN', '1931')]
