triple;exact_accuracy;gold_triple_exact;partial_accuracyV2;gold_triple_partialV2
('National Route 38', 'LOCATED_IN', 'Gangwon');False;;True;[('National Route 38', 'LOCATED_IN', 'Argentina'), ('National Route 38', 'LOCATED_IN', 'Catamarca Province'), ('National Route 38', 'LOCATED_IN', 'Catamarca Province'), ('National Route 38', 'LOCATED_IN', 'Córdoba Province'), ('National Route 38', 'LOCATED_IN', 'Córdoba Province'), ('National Route 38', 'LOCATED_IN', 'La Rioja Province'), ('National Route 38', 'LOCATED_IN', 'La Rioja Province'), ('National Route 38', 'LOCATED_IN', 'Tucumán Province'), ('National Route 38', 'LOCATED_IN', 'Tucumán Province'), ('National Route 38', 'LOCATED_IN', 'Japan'), ('National Route 38', 'LOCATED_IN', 'Hokkaido'), ('National Route 38', 'LOCATED_IN', 'Hokkaido'), ('National Route 38', 'LOCATED_IN', 'Vietnam'), ('National Route 38', 'LOCATED_IN', 'Colombia')]
"(""Brown Bears Women'S Basketball Team"", 'REPRESENTS', 'Brown University')";False;;False;
"(""Brown Bears Women'S Basketball Team"", 'COMPETES_IN', 'Ivy League')";False;;True;"[(""Brown Bears women's basketball"", 'league or competition', 'Ivy League')]"
"(""Brown Bears Women'S Basketball Team"", 'COMPETES_IN', 'Division I')";False;;True;"[(""Brown Bears women's basketball"", 'instance of', ""NCAA Division I women's basketball team""), (""Brown Bears women's basketball"", 'league or competition', ""NCAA Division I women's basketball"")]"
"(""Brown Bears Women'S Basketball Team"", 'PLAYS_AT', 'Pizzitola Sports Center')";False;;True;"[(""Brown Bears women's basketball"", 'HAS_HOME_GROUND', 'Pizzitola Sports Center'), (""Brown Bears women's basketball"", 'home venue', 'Pizzitola Sports Center')]"
('S', 'BEGINS_WITH', 'Aircraft');False;;True;[('list of aircraft beginning with Sp', 'is a list of', 'aircraft'), ('list of aircraft beginning with Sp', 'PART_OF', 'list of aircraft beginning with S'), ('list of aircraft beginning with Sp', 'part of', 'list of aircraft beginning with S'), ('list of aircraft beginning with Sp', 'alternative label', 'list of aircraft (Sp)'), ('list of aircraft beginning with Sp', 'label', 'list of aircraft beginning with Sp'), ('list of aircraft beginning with Sm', 'PART_OF', 'list of aircraft beginning with S'), ('list of aircraft beginning with Sm', 'part of', 'list of aircraft beginning with S'), ('list of aircraft beginning with Sm', 'is a list of', 'aircraft'), ('list of aircraft beginning with Sm', 'alternative label', 'list of aircraft (Sm)'), ('list of aircraft beginning with Sm', 'label', 'list of aircraft beginning with Sm'), ('Shu Nakamura', 'blood type', 'A'), ('James Henry Carmichael Jr.', 'HAS_OCCUPATION', 'aircraft pilot'), ('James Henry Carmichael Jr.', 'occupation', 'aircraft pilot')]
('The New Oscar Pettiford Sextet', 'ARTIST', 'Oscar Pettiford');False;;True;[('The New Oscar Pettiford Sextet', 'description', 'album by Oscar Pettiford'), ('The New Oscar Pettiford Sextet', 'label', 'The New Oscar Pettiford Sextet'), ('The New Oscar Pettiford Sextet', 'followed by', 'Oscar Pettiford Sextet'), ('The New Oscar Pettiford Sextet', 'PERFORMED_BY', 'Oscar Pettiford'), ('The New Oscar Pettiford Sextet', 'performer', 'Oscar Pettiford')]
('My Little Cello', 'ARTIST', 'Oscar Pettiford');False;;True;[('My Little Cello', 'PERFORMED_BY', 'Oscar Pettiford'), ('My Little Cello', 'performer', 'Oscar Pettiford'), ('My Little Cello', 'description', 'album by Oscar Pettiford')]
('My Little Cello', 'RERELEASE', 'The New Oscar Pettiford Sextet');False;;True;[('My Little Cello', 'PERFORMED_BY', 'Oscar Pettiford'), ('My Little Cello', 'performer', 'Oscar Pettiford')]
('Ebara-Ji', 'AFFILIATION', 'Kōyasan Shingon-Shū');False;;False;
('Ebara-Ji', 'CENTRAL_ICON', 'Bodhisattva Monju');False;;False;
('Ebara-Ji', 'LOCATION', 'Osaka Prefecture');False;;True;[('Ebara-ji', 'coordinate location', '34.53747222|135.47466667')]
('Samuel Lalmuanpuia', 'PLAYS_FOR', 'Mohammedan');False;;True;[('Samuel Lalmuanpuia', 'PLAYS_FOR', 'Shillong Lajong F.C.')]
('Samuel Lalmuanpuia', 'PLAYS_FOR', 'Shillong Lajong Fc');False;;True;[('Samuel Lalmuanpuia', 'PLAYS_FOR', 'Shillong Lajong F.C.')]
('Samuel Lalmuanpuia', 'PLAYS_FOR', 'Kerala Blasters Fc');False;;True;[('Samuel Lalmuanpuia', 'PLAYS_FOR', 'Shillong Lajong F.C.')]
('Samuel Lalmuanpuia', 'PLAYS_FOR', 'Punjab Fc');False;;True;[('Samuel Lalmuanpuia', 'PLAYS_FOR', 'Shillong Lajong F.C.')]
('Samuel Lalmuanpuia', 'PLAYS_FOR', 'Odisha Fc');False;;True;[('Samuel Lalmuanpuia', 'PLAYS_FOR', 'Shillong Lajong F.C.')]
('Subhash Vasu', 'EX-CHAIRMAN', 'Spices Board Of India');False;;False;
('Subhash Vasu', 'NATIONAL_PRESIDENT', 'Bdjs Party');False;;False;
('Subhash Vasu', 'PRESIDENT', 'Sndp Mavelikara Union');False;;False;
('Subhash Vasu', 'FORMER_MEMBER', 'Travancore Devaswom Board');False;;False;
('Subhash Vasu', 'NDA_CANDIDATE', 'Kuttanad, Kerala');False;;False;
('Sathiyan Gnanasekaran', 'GOLD_MEDALIST', '2018 Commonwealth Games');False;;True;[('Sathiyan Gnanasekaran', 'PARTICIPATED_IN', '2018 Commonwealth Games'), ('Sathiyan Gnanasekaran', 'participant in', '2018 Commonwealth Games')]
('Sathiyan Gnanasekaran', 'GOLD_MEDALIST', '2022 Commonwealth Games');False;;False;
('Sathiyan Gnanasekaran', 'CONTRACT', 'Okayama Rivets');False;;True;[('Sathiyan Gnanasekaran', 'PLAYS_FOR', 'Okayama Rivets'), ('Sathiyan Gnanasekaran', 'member of sports team', 'Okayama Rivets')]
('Sathiyan Gnanasekaran', 'CONTRACT', 'Jura Morez');False;;False;
('Sathiyan Gnanasekaran', 'EMPLOYEE', 'Ongc');False;;False;
('Sathiyan Gnanasekaran', 'SUPPORTED_BY', 'Gosports Foundation');False;;False;
('Gosports Foundation', 'PROGRAM', 'Rahul Dravid Athlete Mentorship Programme');False;;False;
('Sorayuth Suthassanachinda', 'LOCATION', 'Thailand');False;;False;
('Sorayuth Suthassanachinda', 'HOST', 'News Talk');False;;False;
('Sorayuth Suthassanachinda', 'WORK', 'Rueng Lao Chao Nee');False;;False;
('Sorayuth Suthassanachinda', 'WORK', 'Rueng Lao Sao Arthit');False;;False;
('Sorayuth Suthassanachinda', 'WORK', 'Kon Kui Kao');False;;False;
('Sorayuth Suthassanachinda', 'WORK', 'Thuenglukthuengkhon');False;;False;
('Petit Jean River Bridge', 'CARRIES', 'County Road 49');False;;False;
('Petit Jean River Bridge', 'CROSSES', 'Petit Jean River');True;[('Petit Jean River Bridge', 'crosses', 'Petit Jean River'), ('Petit Jean River Bridge', 'crosses', 'Petit Jean River')];True;[('Petit Jean River Bridge', 'label', 'Petit Jean River Bridge'), ('Petit Jean River Bridge', 'crosses', 'Petit Jean River'), ('Petit Jean River Bridge', 'crosses', 'Petit Jean River'), ('Petit Jean River Bridge', 'label', 'Petit Jean River Bridge')]
('Petit Jean River Bridge', 'LISTED', 'National Register Of Historic Places');True;[('Petit Jean River Bridge', 'LISTED_ON', 'National Register of Historic Places listed place'), ('Petit Jean River Bridge', 'LISTED_ON', 'National Register of Historic Places listed place')];True;[('Petit Jean River Bridge', 'LISTED_ON', 'National Register of Historic Places listed place'), ('Petit Jean River Bridge', 'heritage designation', 'National Register of Historic Places listed place'), ('Petit Jean River Bridge', 'LISTED_ON', 'National Register of Historic Places listed place'), ('Petit Jean River Bridge', 'heritage designation', 'National Register of Historic Places listed place')]
('Petit Jean River Bridge', 'DELISTED', 'National Register Of Historic Places');False;;True;[('Petit Jean River Bridge', 'LISTED_ON', 'National Register of Historic Places listed place'), ('Petit Jean River Bridge', 'heritage designation', 'National Register of Historic Places listed place'), ('Petit Jean River Bridge', 'LISTED_ON', 'National Register of Historic Places listed place'), ('Petit Jean River Bridge', 'heritage designation', 'National Register of Historic Places listed place')]
('Undertrained Trucker', 'DESTROYED', 'Petit Jean River Bridge');False;;False;
('Kwinana Freight Railway Lines', 'LEASE', 'Arc Infrastructure');False;;False;
('Kwinana Freight Railway Lines', 'EXCEPTION', 'Privately Owned Spur Lines');False;;False;
('Resource-Based Learning', 'INVOLVES', 'Students');False;;False;
('Resource-Based Learning', 'INVOLVES', 'Teachers');False;;False;
('Resource-Based Learning', 'INVOLVES', 'Resource Providers');False;;False;
('Resource-Based Learning', 'USES', 'Resources');False;;False;
('Resource-Based Learning', 'USES', 'Technology');False;;False;
('Second World War', 'LED_TO', 'Operant Conditioning');False;;False;
('United Kingdom', 'ADOPTED', 'Operant Conditioning');False;;False;
('B. F. Skinner', 'DEVELOPED', 'Operant Conditioning');False;;False;
('Nuffield Foundation', 'INTRODUCED', 'Resources For Learning Project');False;;False;
('Wapato Corrections Facility', 'REPURPOSED_AS', 'Bybee Lakes Hope Center');False;;False;
('Wapato Corrections Facility', 'ORIGINALLY_BUILT_FOR', 'Multnomah County');False;;True;[('Wapato Corrections Facility', 'OPERATED_BY', 'Multnomah County'), ('Wapato Corrections Facility', 'operator', 'Multnomah County')]
('Wapato Corrections Facility', 'LOCATED_IN', 'Portland');True;[('Wapato Corrections Facility', 'LOCATED_IN', 'Portland'), ('Wapato Corrections Facility', 'LOCATED_IN', 'Portland')];True;[('Wapato Corrections Facility', 'description', 'jail in Portland, Oregon, United States'), ('Wapato Corrections Facility', 'LOCATED_IN', 'United States'), ('Wapato Corrections Facility', 'LOCATED_IN', 'Portland'), ('Wapato Corrections Facility', 'LOCATED_IN', 'Portland'), ('Wapato Corrections Facility', 'located in the administrative territorial entity', 'Portland')]
('Bybee Lakes Hope Center', 'LARGEST_IN', 'Oregon');False;;False;
('Hegel Bulletin', 'COVERS', 'Georg Wilhelm Friedrich Hegel');False;;False;
('Hegel Bulletin', 'PUBLISHED_BY', 'Hegel Society Of Great Britain');False;;True;[('Hegel Bulletin', 'PUBLISHED_BY', 'Cambridge University Press'), ('Hegel Bulletin', 'REPLACES', 'Bulletin of the Hegel Society of Great Britain'), ('Hegel Bulletin', 'replaces', 'Bulletin of the Hegel Society of Great Britain')]
('Christoph Schuringa', 'EDITOR', 'Hegel Bulletin');False;;False;
('Alison Stone', 'EDITOR', 'Hegel Bulletin');False;;False;
('Wolverhampton Wanderers', 'COMPETES_IN', 'Football League Championship');False;;False;
('Fosun', 'OWNS', 'Wolverhampton Wanderers');False;;False;
('Kenny Jackett', 'HEAD_COACH', 'Wolverhampton Wanderers');False;;True;[('Kenny Jackett', 'COACHES', 'Wolverhampton Wanderers F.C.'), ('Kenny Jackett', 'coach of sports team', 'Wolverhampton Wanderers F.C.')]
('Walter Zenga', 'HEAD_COACH', 'Wolverhampton Wanderers');False;;True;[('Walter Zenga', 'COACHES', 'Wolverhampton Wanderers F.C.'), ('Walter Zenga', 'coach of sports team', 'Wolverhampton Wanderers F.C.')]
('Paul Lambert', 'HEAD_COACH', 'Wolverhampton Wanderers');False;;True;[('Paul Lambert', 'COACHES', 'Wolverhampton Wanderers F.C.'), ('Paul Lambert', 'coach of sports team', 'Wolverhampton Wanderers F.C.')]
('Dalton Louis Rapattoni', 'AUDITIONED', 'American Idol');False;;True;[('Dalton Rapattoni', 'HAS_NATIONALITY', 'American')]
('Dalton Louis Rapattoni', 'FINISHED', 'American Idol');False;;True;[('Dalton Rapattoni', 'HAS_NATIONALITY', 'American')]
"(""La'Porsha Renae"", 'PARTICIPANT', 'American Idol')";False;;False;
('Trent Harmon', 'PARTICIPANT', 'American Idol');False;;False;
"('Dalton Louis Rapattoni', 'FINISHED_BEHIND', ""La'Porsha Renae"")";False;;False;
('Dalton Louis Rapattoni', 'FINISHED_BEHIND', 'Trent Harmon');False;;False;
"(""La'Porsha Renae"", 'FINISHED_BEHIND', 'Trent Harmon')";False;;False;
('Trent Harmon', 'WINNER', 'American Idol');False;;False;
"(""La'Porsha Renae"", 'RUNNER_UP', 'American Idol')";False;;False;
('Dalton Louis Rapattoni', 'THIRD_PLACE', 'American Idol');False;;True;[('Dalton Rapattoni', 'HAS_NATIONALITY', 'American')]
('Dalton Louis Rapattoni', 'BIRTH_PLACE', 'Dallas, Texas');False;;False;
('Hua Hin Municipal Stadium', 'HOME_STADIUM', 'Hua Hin City');False;;True;[('Hua Hin municipal Stadium', 'LOCATED_IN', 'Hua Hin'), ('Hua Hin municipal Stadium', 'LOCATED_IN', 'Hua Hin'), ('Hua Hin municipal Stadium', 'located in the administrative territorial entity', 'Hua Hin'), ('Hua Hin municipal Stadium', 'occupant', 'Hua Hin City F.C.'), ('Hua Hin', 'LOCATED_IN', 'Hua Hin'), ('Hua Hin', 'LOCATED_IN', 'Hua Hin'), ('Hua Hin', 'located in the administrative territorial entity', 'Hua Hin'), ('Hua Hin', 'label', 'Hua Hin'), ('Hua Hin', 'instance of', 'city'), ('Hua Hin', 'capital of', 'Hua Hin'), ('Hua Hin', 'Commons category', 'Hua Hin'), ('Hua Hin', 'CONTAINS', 'Hua Hin'), ('Hua Hin', 'contains the administrative territorial entity', 'Hua Hin'), ('Hua Hin', 'capital', 'Hua Hin')]
('Anantapuram Municipal Corporation', 'LOCATED_IN', 'Anantapuram');False;;True;[('Anantapuram', 'LOCATED_IN', 'India'), ('Anantapuram', 'LOCATED_IN', 'Kondapuram mandal'), ('Anantapuram', 'LOCATED_IN', 'Kondapuram mandal'), ('Anantapuram', 'LOCATED_IN', 'Andhra Pradesh'), ('Anantapuram', 'LOCATED_IN', 'Andhra Pradesh'), ('Anantapuram', 'label', 'Anantapuram')]
('Anantapuram Municipal Corporation', 'HEADED_BY', 'Mayor');False;;False;
('Anantapuram Municipal Corporation', 'GOVERNED_BY', 'Commissioner');False;;False;
('Madras Municipal Corporation', 'INTRODUCED_DURING', 'British Rule');False;;False;
('Bombay Municipal Corporation', 'INTRODUCED_DURING', 'British Rule');False;;False;
('Calcutta Municipal Corporation', 'INTRODUCED_DURING', 'British Rule');False;;False;
('Carthage', 'DISTANCE', 'Tunis');False;;True;[('Carthage', 'LOCATED_IN', 'Tunisia'), ('Carthage', 'country', 'Tunisia'), ('Carthage', 'instance of', 'municipality of Tunisia'), ('Carthage', 'LOCATED_IN', 'Tunis Governorate'), ('Carthage', 'LOCATED_IN', 'Tunis Governorate'), ('Carthage', 'located in the administrative territorial entity', 'Tunis Governorate'), ('Carthage', 'description', 'Tunisian town'), ('Carthage', 'alternative label', 'Carthage, Tunis, Tunisia'), ('Carthage', 'alternative label', 'Carthage, Tunisia'), ('Carthage Palace', 'LOCATED_IN', 'Tunisia'), ('Carthage Palace', 'country', 'Tunisia'), ('Carthage Palace', 'OWNED_BY', 'Government of Tunisia'), ('Carthage Palace', 'owned by', 'Government of Tunisia'), ('Carthage Palace', 'description', 'presidential palace in Tunisia'), ('Carthage Byrsa', 'description', 'railway station in Tunisia'), ('Carthage Byrsa', 'transport network', 'public transport in Tunis'), ('Carthage Byrsa', 'LOCATED_IN', 'Tunisia'), ('Carthage Byrsa', 'country', 'Tunisia'), ('Carthage Hannibal', 'description', 'railway station in Tunisia'), ('Carthage Hannibal', 'transport network', 'public transport in Tunis'), ('Carthage Hannibal', 'LOCATED_IN', 'Tunisia'), ('Carthage Hannibal', 'country', 'Tunisia'), ('Carthage Présidence', 'description', 'railway station in Tunisia'), ('Carthage Présidence', 'transport network', 'public transport in Tunis'), ('Carthage Présidence', 'LOCATED_IN', 'Tunisia'), ('Carthage Présidence', 'country', 'Tunisia'), ('Carthage Amilcar', 'description', 'railway station in Tunisia'), ('Carthage Amilcar', 'transport network', 'public transport in Tunis'), ('Carthage Amilcar', 'LOCATED_IN', 'Tunisia'), ('Carthage Amilcar', 'country', 'Tunisia')]
('Carthage', 'LOCATION', 'Sidi Bou Said');False;;True;[('Carthage', 'coordinate location', '36.855|10.330555555556'), ('Carthage Palace', 'coordinate location', '36.85694444|10.33861111'), ('Carthage Byrsa', 'coordinate location', '36.8462307|10.32184'), ('Carthage Hannibal', 'coordinate location', '36.8535515|10.3289856'), ('Carthage Présidence', 'coordinate location', '36.8616606|10.3350411'), ('Carthage Amilcar', 'coordinate location', '36.8666207|10.3375063')]
('Carthage', 'LOCATION', 'Le Kram');False;;True;[('Carthage', 'coordinate location', '36.855|10.330555555556'), ('Carthage Palace', 'coordinate location', '36.85694444|10.33861111'), ('Carthage Byrsa', 'coordinate location', '36.8462307|10.32184'), ('Carthage Hannibal', 'coordinate location', '36.8535515|10.3289856'), ('Carthage Présidence', 'coordinate location', '36.8616606|10.3350411'), ('Carthage Amilcar', 'coordinate location', '36.8666207|10.3375063')]
('Carthage', 'CONTAINS', 'Carthage Palace');False;;True;[('Carthage', 'different from', 'Carthage'), ('Carthage', 'Commons category', 'Carthage'), ('Carthage', 'Commons gallery', 'Carthage'), ('Carthage', 'label', 'Carthage'), ('Carthage', 'different from', 'Carthage'), ('Carthage Palace', 'instance of', 'palace'), ('Carthage Palace', 'LOCATED_IN', 'Carthage'), ('Carthage Palace', 'LOCATED_IN', 'Carthage'), ('Carthage Palace', 'located in the administrative territorial entity', 'Carthage'), ('Carthage Palace', 'Commons category', 'Presidential palace of Carthage'), ('Carthage Palace', 'label', 'Carthage Palace'), ('Carthage Byrsa', 'LOCATED_IN', 'Carthage'), ('Carthage Byrsa', 'LOCATED_IN', 'Carthage'), ('Carthage Byrsa', 'located in the administrative territorial entity', 'Carthage'), ('Carthage Hannibal', 'LOCATED_IN', 'Carthage'), ('Carthage Hannibal', 'LOCATED_IN', 'Carthage'), ('Carthage Hannibal', 'located in the administrative territorial entity', 'Carthage'), ('Carthage Présidence', 'LOCATED_IN', 'Carthage'), ('Carthage Présidence', 'LOCATED_IN', 'Carthage'), ('Carthage Présidence', 'located in the administrative territorial entity', 'Carthage'), ('Carthage Présidence', 'NAMED_AFTER', 'Carthage Palace'), ('Carthage Présidence', 'named after', 'Carthage Palace'), ('Carthage Amilcar', 'LOCATED_IN', 'Carthage'), ('Carthage Amilcar', 'LOCATED_IN', 'Carthage'), ('Carthage Amilcar', 'located in the administrative territorial entity', 'Carthage')]
('Carthage', 'CONTAINS', 'Tgm Line');False;;True;[('Carthage Byrsa', 'CONNECTED_TO', 'TGM'), ('Carthage Byrsa', 'connecting line', 'TGM'), ('Carthage Hannibal', 'CONNECTED_TO', 'TGM'), ('Carthage Hannibal', 'connecting line', 'TGM'), ('Carthage Présidence', 'CONNECTED_TO', 'TGM'), ('Carthage Présidence', 'connecting line', 'TGM'), ('Carthage Amilcar', 'CONNECTED_TO', 'TGM'), ('Carthage Amilcar', 'connecting line', 'TGM')]
('Tgm Line', 'STATION', 'Carthage Salammbo');False;;False;
('Tgm Line', 'STATION', 'Carthage Byrsa');False;;False;
('Tgm Line', 'STATION', 'Carthage Dermech');False;;False;
('Tgm Line', 'STATION', 'Carthage Hannibal');False;;False;
('Tgm Line', 'STATION', 'Carthage Présidence');False;;False;
('Tgm Line', 'STATION', 'Carthage Amilcar');False;;False;
('Formal Scientists', 'COMBINE', 'Formal Logic');False;;False;
('Formal Scientists', 'COMBINE', 'Dialectic');False;;False;
('Formal Scientists', 'ATTEMPT', 'Formalisation Of Dialectic');False;;False;
('Formalisation Of Dialectic', 'INCLUDE', 'Pre-Formal Treatises');False;;False;
('Formalisation Of Dialectic', 'INCLUDE', 'Partially Formal Treatises');False;;False;
('Formalisation Of Dialectic', 'INCLUDE', 'Defeasible Reasoning Systems');False;;False;
('Formalisation Of Dialectic', 'INCLUDE', 'Game Semantics Systems');False;;False;
('Formalisation Of Dialectic', 'INCLUDE', 'Dialogical Logic Systems');False;;False;
('William Stormont Hackett', 'MAYOR', 'Albany, New York');False;;True;[('William Stormont Hackett', 'BORN_IN', 'Albany'), ('William Stormont Hackett', 'place of birth', 'Albany')]
('William Stormont Hackett', 'ENDED_CONTROL_BY', 'William Barnes Jr.');False;;True;[('William Stormont Hackett', 'given name', 'William')]
"('William Stormont Hackett', 'ESTABLISHED_DOMINANCE_WITH', ""Daniel P. O'Connell"")";False;;False;
('William Stormont Hackett', 'ESTABLISHED_DOMINANCE_WITH', 'Edwin Corning');False;;False;
('William Stormont Hackett', 'DEFEATED', 'William Van Rensselaer Erving');False;;True;[('William Stormont Hackett', 'given name', 'William')]
('William Stormont Hackett', 'PRESIDENT', 'Albany City Savings Institution');False;;True;[('William Stormont Hackett', 'BORN_IN', 'Albany'), ('William Stormont Hackett', 'place of birth', 'Albany')]
('William Stormont Hackett', 'PRESIDENT', 'Albany City Safe Deposit Company');False;;True;[('William Stormont Hackett', 'BORN_IN', 'Albany'), ('William Stormont Hackett', 'place of birth', 'Albany')]
('William Stormont Hackett', 'PRESIDENT', 'New York Mortgage And Home Building Company');False;;False;
('Energy Change Institute', 'LOCATION', 'Australian National University');False;;False;
('Energy Change Institute', 'RELATIONSHIP', 'Anu Climate Change Institute');False;;False;
('Energy Change Institute', 'PARTNER', 'Australia Indonesia Centre');False;;False;
('Energy Change Institute', 'RESPONSE', 'Climate Change');False;;False;
('Energy Change Institute', 'FOCUS', 'Energy Research And Education');False;;False;
('Energy Change Institute', 'DIRECTOR', 'Professor Kenneth Baldwin');False;;False;
('R473 Road', 'LOCATED_IN', 'County Clare');True;[('R473 road', 'LOCATED_IN', 'County Clare'), ('R473 road', 'LOCATED_IN', 'County Clare'), ('R473 road', 'LOCATED_IN', 'County Clare'), ('R473 road', 'LOCATED_IN', 'County Clare')];True;[('R473 road', 'LOCATED_IN', 'Ireland'), ('R473 road', 'historic county', 'County Clare'), ('R473 road', 'LOCATED_IN', 'County Clare'), ('R473 road', 'LOCATED_IN', 'County Clare'), ('R473 road', 'located in the administrative territorial entity', 'County Clare'), ('R473 road', 'LOCATED_IN', 'Ireland'), ('R473 road', 'LOCATED_IN', 'County Clare'), ('R473 road', 'LOCATED_IN', 'County Clare'), ('R473 road', 'located in the administrative territorial entity', 'County Clare'), ('R473 road', 'historic county', 'County Clare')]
('County Clare', 'PART_OF', 'Ireland');False;;False;
('Hiram David Morse', 'SETTLER', 'Racine County');False;;False;
('Hiram David Morse', 'MEMBER', 'Wisconsin State Assembly');False;;False;
('Racine County', 'LOCATED_IN', 'Wisconsin');False;;False;
('Viktor Viktorovych Hey', 'PLAYS_FOR', 'Mtk Budapest');False;;True;[('Viktor Hey', 'PLAYS_FOR', 'FC Hoverla Uzhhorod')]
('Viktor Viktorovych Hey', 'BIRTH_PLACE', 'Zakarpattia Oblast');False;;False;
('Viktor Viktorovych Hey', 'PLAYS_FOR', 'Mfa Mukachevo');False;;True;[('Viktor Hey', 'PLAYS_FOR', 'FC Hoverla Uzhhorod')]
('Viktor Viktorovych Hey', 'PLAYS_FOR', 'Fc Hoverla Uzhhorod');True;[('Viktor Hey', 'PLAYS_FOR', 'FC Hoverla Uzhhorod')];True;[('Viktor Hey', 'PLAYS_FOR', 'FC Hoverla Uzhhorod'), ('Viktor Hey', 'member of sports team', 'FC Hoverla Uzhhorod')]
('Viktor Viktorovych Hey', 'PLAYS_FOR', 'Kisvárda Fc');False;;True;[('Viktor Hey', 'PLAYS_FOR', 'FC Hoverla Uzhhorod')]
('Viktor Viktorovych Hey', 'PLAYS_IN', 'Ukrainian Premier League');False;;False;
('Viktor Viktorovych Hey', 'PLAYS_IN', 'Nemzeti Bajnokság I');False;;False;
('Viktor Viktorovych Hey', 'PLAYS_IN', 'Nemzeti Bajnokság Ii');False;;False;
('Viktor Viktorovych Hey', 'EXPATRIATE_IN', 'Hungary');False;;True;[('Viktor Hey', 'HAS_NATIONALITY', 'Hungary'), ('Viktor Hey', 'country of citizenship', 'Hungary')]
('Basem Al-Montashari', 'PLAYER', 'Al-Ittihad');False;;False;
('Al-Ittihad', 'MEMBER_OF', 'Saudi Professional League');False;;False;
('193637 Season', 'COMPETED_IN', 'Rangers');False;;False;
('Picnic Spot, Lachhiwala', 'LOCATED_IN', 'Doiwala');False;;True;[('Picnic Spot, Lachhiwala', 'LOCATED_IN', 'India'), ('Picnic Spot, Lachhiwala', 'LOCATED_IN', 'Uttarakhand'), ('Picnic Spot, Lachhiwala', 'LOCATED_IN', 'Uttarakhand')]
('Picnic Spot, Lachhiwala', 'NEAR', 'Song River');False;;False;
('Picnic Spot, Lachhiwala', 'OVERSEEN_BY', 'Forest Department Of India');False;;True;[('Picnic Spot, Lachhiwala', 'LOCATED_IN', 'India'), ('Picnic Spot, Lachhiwala', 'country', 'India')]
('Picnic Spot, Lachhiwala', 'HOUSES', 'Forest House');False;;False;
('Doiwala', 'LOCATED_IN', 'Uttarakhand');False;;True;[('Doiwala', 'LOCATED_IN', 'India'), ('Doiwala', 'LOCATED_IN', 'Dehradun district'), ('Doiwala', 'LOCATED_IN', 'Dehradun district'), ('Doiwala', 'LOCATED_IN', 'UTC+05:30')]
('Dehradun District', 'PART_OF', 'Uttarakhand');False;;True;[('Dehradun', 'description', 'capital of Uttarakhand, India'), ('Dehradun', 'capital of', 'Uttarakhand')]
('Daniele Mannini', 'HAS_SURNAME', 'Mannini');True;[('Daniele Mannini', 'HAS_SURNAME', 'Mannini')];True;[('Mannini', 'different from', 'Mannini'), ('Mannini', 'Commons category', 'Mannini (surname)'), ('Mannini', 'native label', 'Mannini '), ('Mannini', 'label', 'Mannini'), ('Mannini', 'alternative label', 'Mannini (family name)'), ('Mannini', 'alternative label', 'Mannini (surname)'), ('Daniele Mannini', 'HAS_SURNAME', 'Mannini'), ('Daniele Mannini', 'family name', 'Mannini'), ('Daniele Mannini', 'name in native language', 'Daniele Mannini '), ('Daniele Mannini', 'label', 'Daniele Mannini')]
('Federico Mannini', 'HAS_SURNAME', 'Mannini');True;[('Federico Mannini', 'HAS_SURNAME', 'Mannini')];True;[('Mannini', 'different from', 'Mannini'), ('Mannini', 'Commons category', 'Mannini (surname)'), ('Mannini', 'native label', 'Mannini '), ('Mannini', 'label', 'Mannini'), ('Mannini', 'alternative label', 'Mannini (family name)'), ('Mannini', 'alternative label', 'Mannini (surname)'), ('Federico Mannini', 'HAS_SURNAME', 'Mannini'), ('Federico Mannini', 'family name', 'Mannini'), ('Federico Mannini', 'label', 'Federico Mannini')]
('Jacopo Antonio Mannini', 'HAS_SURNAME', 'Mannini');False;;True;[('Mannini', 'different from', 'Mannini'), ('Mannini', 'Commons category', 'Mannini (surname)'), ('Mannini', 'native label', 'Mannini '), ('Mannini', 'label', 'Mannini'), ('Mannini', 'alternative label', 'Mannini (family name)'), ('Mannini', 'alternative label', 'Mannini (surname)'), ('Jacopo Antonio Mannini', 'label', 'Jacopo Antonio Mannini')]
('Mattia Mannini', 'HAS_SURNAME', 'Mannini');False;;True;[('Mannini', 'different from', 'Mannini'), ('Mannini', 'Commons category', 'Mannini (surname)'), ('Mannini', 'native label', 'Mannini '), ('Mannini', 'label', 'Mannini'), ('Mannini', 'alternative label', 'Mannini (family name)'), ('Mannini', 'alternative label', 'Mannini (surname)'), ('Mattia Mannini', 'label', 'Mattia Mannini')]
('Moreno Mannini', 'HAS_SURNAME', 'Mannini');True;[('Moreno Mannini', 'HAS_SURNAME', 'Mannini')];True;[('Mannini', 'different from', 'Mannini'), ('Mannini', 'Commons category', 'Mannini (surname)'), ('Mannini', 'native label', 'Mannini '), ('Mannini', 'label', 'Mannini'), ('Mannini', 'alternative label', 'Mannini (family name)'), ('Mannini', 'alternative label', 'Mannini (surname)'), ('Moreno Mannini', 'HAS_SURNAME', 'Mannini'), ('Moreno Mannini', 'family name', 'Mannini'), ('Moreno Mannini', 'label', 'Moreno Mannini')]
('Bwizamani Singh', 'EMPLOYEE', 'Prime News');False;;False;
('Bwizamani Singh', 'LOCATION', 'Northeast India');False;;False;
